Date,Time,Elapsed (s),246A Temp,246B Temp,246C Temp,247A Temp,247B Temp,247C Temp,244A Temp,244B Temp,244C Temp,243A Temp,243B Temp,243C Temp, Flags,
06/16/2026,22:19:35:510,13.500,24.73,,,24.55,24.51,24.45,23.42,23.21,,23.92,23.76,,,
06/16/2026,22:19:36:10,14.000,24.73,,,24.55,24.50,24.45,23.43,23.21,,23.93,23.76,,,
06/16/2026,22:19:36:510,14.500,24.73,,,24.56,24.49,24.45,23.43,23.22,,23.92,23.76,,,
06/16/2026,22:19:37:10,15.000,24.73,,,24.56,24.49,24.45,23.43,23.22,,23.92,23.76,,,
06/16/2026,22:19:37:510,15.500,24.73,,,24.55,24.50,24.45,23.43,23.21,,23.93,23.76,,,
06/16/2026,22:19:38:10,16.000,24.73,,,24.55,24.51,24.45,23.43,23.21,,23.93,23.76,,,
06/16/2026,22:19:38:510,16.500,24.73,,,24.55,24.50,24.45,23.43,23.22,,23.93,23.76,,,
06/16/2026,22:19:39:10,17.000,24.73,,,24.54,24.50,24.46,23.43,23.22,,23.92,23.76,,,
06/16/2026,22:19:39:510,17.500,24.73,,,24.54,24.50,24.46,23.43,23.22,,23.93,23.76,,,
06/16/2026,22:19:40:10,18.000,24.73,,,24.54,24.51,24.46,23.42,23.22,,23.93,23.76,,,
06/16/2026,22:19:40:510,18.500,24.73,,,24.54,24.50,24.47,23.43,23.22,,23.93,23.76,,,
06/16/2026,22:19:41:10,19.000,24.73,,,24.54,24.51,24.47,23.43,23.22,,23.93,23.76,,,
06/16/2026,22:19:41:510,19.500,24.73,,,24.54,24.51,24.46,23.43,23.22,,23.93,23.76,,,
06/16/2026,22:19:42:10,20.000,24.73,,,24.55,24.52,24.46,23.43,23.22,,23.92,23.76,,,
06/16/2026,22:19:42:510,20.500,24.73,,,24.55,24.52,24.45,23.43,23.22,,23.93,23.76,,,
06/16/2026,22:19:43:10,21.000,24.73,,,24.55,24.53,24.44,23.42,23.21,,23.93,23.76,,,
06/16/2026,22:19:43:510,21.500,24.73,,,24.55,24.53,24.44,23.42,23.21,,23.92,23.76,,,
06/16/2026,22:19:44:10,22.000,24.73,,,24.54,24.53,24.44,23.43,23.21,,23.92,23.76,,,
06/16/2026,22:19:44:510,22.500,24.73,,,24.54,24.52,24.45,23.44,23.22,,23.91,23.76,,,
06/16/2026,22:19:45:10,23.000,24.73,,,24.55,24.52,24.45,23.44,23.22,,23.91,23.76,,,
06/16/2026,22:19:45:510,23.500,24.73,,,24.56,24.50,24.45,23.43,23.22,,23.91,23.76,,,
06/16/2026,22:19:46:10,24.000,24.73,,,24.56,24.50,24.45,23.43,23.21,,23.91,23.76,,,
06/16/2026,22:19:46:510,24.500,24.73,,,24.55,24.51,24.45,23.43,23.21,,23.91,23.75,,,
06/16/2026,22:19:47:10,25.000,24.73,,,24.55,24.51,24.45,23.43,23.22,,23.91,23.75,,,
06/16/2026,22:19:47:510,25.500,24.73,,,24.55,24.51,24.45,23.43,23.22,,23.91,23.75,,,
06/16/2026,22:19:48:10,26.000,24.73,,,24.55,24.52,24.46,23.43,23.22,,23.92,23.76,,,
06/16/2026,22:19:48:510,26.500,24.73,,,24.55,24.51,24.46,23.43,23.22,,23.92,23.76,,,
06/16/2026,22:19:49:10,27.000,24.73,,,24.55,24.51,24.46,23.43,23.22,,23.93,23.76,,,
06/16/2026,22:19:49:510,27.500,24.73,,,24.55,24.51,24.46,23.44,23.23,,23.93,23.76,,,
06/16/2026,22:19:50:10,28.000,24.73,,,24.55,24.52,24.46,23.44,23.23,,23.92,23.76,,,
06/16/2026,22:19:50:510,28.500,24.73,,,24.55,24.52,24.46,23.44,23.23,,23.92,23.75,,,
06/16/2026,22:19:51:10,29.000,24.73,,,24.56,24.52,24.45,23.44,23.23,,23.92,23.75,,,
06/16/2026,22:19:51:510,29.500,24.73,,,24.56,24.52,24.45,23.43,23.22,,23.91,23.75,,,
06/16/2026,22:19:52:10,30.000,24.73,,,24.56,24.52,24.44,23.43,23.22,,23.90,23.75,,,
06/16/2026,22:19:52:510,30.500,24.73,,,24.55,24.53,24.44,23.43,23.22,,23.90,23.76,,,
06/16/2026,22:19:53:10,31.000,24.73,,,24.55,24.53,24.45,23.43,23.22,,23.91,23.76,,,
06/16/2026,22:19:53:510,31.500,24.73,,,24.56,24.53,24.45,23.43,23.22,,23.92,23.76,,,
06/16/2026,22:19:54:10,32.000,24.74,,,24.57,24.52,24.45,23.43,23.22,,23.92,23.76,,,
06/16/2026,22:19:54:510,32.500,24.74,,,24.57,24.51,24.45,23.44,23.22,,23.93,23.76,,,
06/16/2026,22:19:55:10,33.000,24.74,,,24.57,24.50,24.45,23.44,23.22,,23.93,23.76,,,
06/16/2026,22:19:55:510,33.500,24.74,,,24.57,24.51,24.45,23.44,23.23,,23.93,23.76,,,
06/16/2026,22:19:56:10,34.000,24.74,,,24.56,24.52,24.46,23.44,23.23,,23.93,23.76,,,
06/16/2026,22:19:56:510,34.500,24.73,,,24.56,24.52,24.46,23.44,23.22,,23.94,23.76,,,
06/16/2026,22:19:57:10,35.000,24.73,,,24.55,24.52,24.46,23.44,23.22,,23.93,23.76,,,
06/16/2026,22:19:57:510,35.500,24.74,,,24.55,24.52,24.46,23.44,23.22,,23.93,23.77,,,
06/16/2026,22:19:58:10,36.000,24.74,,,24.55,24.52,24.46,23.44,23.22,,23.94,23.77,,,
06/16/2026,22:19:58:510,36.500,24.74,,,24.55,24.52,24.47,23.43,23.22,,23.93,23.77,,,
06/16/2026,22:19:59:10,37.000,24.74,,,24.55,24.52,24.47,23.43,23.22,,23.93,23.77,,,
06/16/2026,22:19:59:510,37.500,24.74,,,24.55,24.52,24.46,23.43,23.22,,23.92,23.76,,,
06/16/2026,22:20:00:10,38.000,24.74,,,24.56,24.53,24.45,23.43,23.22,,23.92,23.76,,,
06/16/2026,22:20:00:510,38.500,24.74,,,24.56,24.53,24.44,23.42,23.22,,23.92,23.76,,,
06/16/2026,22:20:01:10,39.000,24.74,,,24.56,24.54,24.45,23.42,23.22,,23.92,23.76,,,
06/16/2026,22:20:01:510,39.500,24.74,,,24.55,24.54,24.45,23.43,23.22,,23.92,23.76,,,
06/16/2026,22:20:02:10,40.000,24.74,,,24.56,24.54,24.45,23.43,23.22,,23.93,23.76,,,
06/16/2026,22:20:02:510,40.500,24.74,,,24.56,24.53,24.45,23.44,23.22,,23.93,23.76,,,
06/16/2026,22:20:03:10,41.000,24.74,,,24.57,24.53,24.46,23.43,23.22,,23.93,23.76,,,
06/16/2026,22:20:03:510,41.500,24.74,,,24.57,24.52,24.46,23.43,23.21,,23.93,23.77,,,
06/16/2026,22:20:04:10,42.000,24.74,,,24.57,24.51,24.46,23.43,23.22,,23.93,23.77,,,
06/16/2026,22:20:04:510,42.500,24.74,,,24.57,24.51,24.46,23.44,23.22,,23.93,23.77,,,
06/16/2026,22:20:05:10,43.000,24.74,,,24.57,24.52,24.46,23.44,23.23,,23.94,23.77,,,
06/16/2026,22:20:05:510,43.500,24.74,,,24.56,24.52,24.47,23.44,23.23,,23.94,23.78,,,
06/16/2026,22:20:06:10,44.000,24.74,,,24.57,24.52,24.48,23.43,23.23,,23.94,23.77,,,
06/16/2026,22:20:06:510,44.500,24.74,,,24.57,24.52,24.47,23.43,23.23,,23.94,23.77,,,
06/16/2026,22:20:07:10,45.000,24.75,,,24.56,24.52,24.48,23.43,23.23,,23.94,23.77,,,
06/16/2026,22:20:07:510,45.500,24.75,,,24.56,24.53,24.47,23.44,23.23,,23.94,23.77,,,
06/16/2026,22:20:08:10,46.000,24.74,,,24.56,24.53,24.47,23.44,23.23,,23.94,23.77,,,
06/16/2026,22:20:08:510,46.500,24.74,,,24.56,24.54,24.46,23.45,23.23,,23.94,23.77,,,
06/16/2026,22:20:09:10,47.000,24.75,,,24.56,24.54,24.45,23.44,23.23,,23.93,23.77,,,
06/16/2026,22:20:09:510,47.500,24.74,,,24.56,24.54,24.44,23.44,23.22,,23.93,23.76,,,
06/16/2026,22:20:10:10,48.000,24.75,,,24.56,24.55,24.44,23.44,23.23,,23.93,23.76,,,
06/16/2026,22:20:10:510,48.500,24.75,,,24.55,24.54,24.46,23.44,23.23,,23.93,23.76,,,
06/16/2026,22:20:11:10,49.000,24.75,,,24.55,24.54,24.46,23.44,23.23,,23.93,23.77,,,
06/16/2026,22:20:11:510,49.500,24.75,,,24.57,24.53,24.46,23.44,23.23,,23.94,23.77,,,
06/16/2026,22:20:12:10,50.000,24.75,,,24.58,24.52,24.47,23.44,23.23,,23.93,23.77,,,
06/16/2026,22:20:12:510,50.500,24.75,,,24.58,24.52,24.47,23.43,23.22,,23.93,23.77,,,
06/16/2026,22:20:13:10,51.000,24.75,,,24.57,24.53,24.46,23.43,23.23,,23.93,23.77,,,
06/16/2026,22:20:13:510,51.500,24.75,,,24.57,24.53,24.47,23.44,23.23,,23.94,23.77,,,
06/16/2026,22:20:14:10,52.000,24.75,,,24.57,24.53,24.47,23.44,23.22,,23.94,23.77,,,
06/16/2026,22:20:14:510,52.500,24.74,,,24.56,24.53,24.47,23.44,23.23,,23.93,23.77,,,
06/16/2026,22:20:15:10,53.000,24.75,,,24.56,24.53,24.47,23.44,23.23,,23.93,23.77,,,
06/16/2026,22:20:15:510,53.500,24.75,,,24.56,24.53,24.48,23.44,23.23,,23.93,23.77,,,
06/16/2026,22:20:16:10,54.000,24.75,,,24.56,24.53,24.48,23.44,23.23,,23.94,23.78,,,
06/16/2026,22:20:16:510,54.500,24.75,,,24.56,24.53,24.48,23.45,23.23,,23.94,23.78,,,
06/16/2026,22:20:17:10,55.000,24.75,,,24.57,24.54,24.48,23.44,23.23,,23.94,23.78,,,
06/16/2026,22:20:17:510,55.500,24.75,,,24.57,24.54,24.46,23.43,23.23,,23.94,23.78,,,
06/16/2026,22:20:18:10,56.000,24.74,,,24.57,24.54,24.46,23.43,23.23,,23.94,23.78,,,
06/16/2026,22:20:18:510,56.500,24.74,,,24.58,24.54,24.45,23.43,23.23,,23.94,23.78,,,
06/16/2026,22:20:19:10,57.000,24.75,,,24.57,24.55,24.45,23.43,23.22,,23.94,23.78,,,
06/16/2026,22:20:19:510,57.500,24.74,,,24.57,24.55,24.46,23.42,23.22,,23.94,23.78,,,
06/16/2026,22:20:20:10,58.000,24.74,,,24.56,24.54,24.47,23.43,23.23,,23.94,23.78,,,
06/16/2026,22:20:20:510,58.500,24.74,,,24.56,24.54,24.47,23.44,23.23,,23.94,23.78,,,
06/16/2026,22:20:21:10,59.000,24.74,,,24.57,24.53,24.47,23.44,23.23,,23.94,23.77,,,
06/16/2026,22:20:21:510,59.500,24.75,,,24.58,24.52,24.47,23.44,23.23,,23.95,23.77,,,
06/16/2026,22:20:22:10,60.000,24.75,,,24.58,24.53,24.47,23.45,23.23,,23.95,23.78,,,
06/16/2026,22:20:22:510,60.500,24.75,,,24.58,24.53,24.48,23.45,23.24,,23.95,23.78,,,
06/16/2026,22:20:23:10,61.000,24.75,,,24.58,24.53,24.48,23.45,23.23,,23.94,23.78,,,
06/16/2026,22:20:23:510,61.500,24.75,,,24.57,24.53,24.48,23.44,23.23,,23.94,23.78,,,
06/16/2026,22:20:24:10,62.000,24.75,,,24.57,24.53,24.48,23.44,23.22,,23.93,23.78,,,
06/16/2026,22:20:24:510,62.500,24.76,,,24.57,24.53,24.48,23.44,23.22,,23.94,23.78,,,
06/16/2026,22:20:25:10,63.000,24.76,,,24.57,24.53,24.48,23.44,23.22,,23.94,23.79,,,
06/16/2026,22:20:25:510,63.500,24.76,,,24.57,24.53,24.48,23.44,23.22,,23.95,23.79,,,
06/16/2026,22:20:26:10,64.000,24.76,,,24.57,24.54,24.48,23.44,23.23,,23.95,23.79,,,
06/16/2026,22:20:26:510,64.500,24.75,,,24.57,24.55,24.47,23.44,23.23,,23.95,23.79,,,
06/16/2026,22:20:27:10,65.000,24.75,,,24.57,24.54,24.46,23.44,23.23,,23.95,23.79,,,
06/16/2026,22:20:27:510,65.500,24.75,,,24.57,24.54,24.46,23.45,23.23,,23.94,23.78,,,
06/16/2026,22:20:28:10,66.000,24.75,,,24.57,24.55,24.46,23.45,23.24,,23.94,23.78,,,
06/16/2026,22:20:28:510,66.500,24.76,,,24.57,24.55,24.46,23.45,23.24,,23.94,23.78,,,
06/16/2026,22:20:29:10,67.000,24.76,,,24.57,24.55,24.46,23.45,23.24,,23.94,23.78,,,
06/16/2026,22:20:29:510,67.500,24.75,,,24.57,24.55,24.46,23.45,23.24,,23.94,23.78,,,
06/16/2026,22:20:30:10,68.000,24.76,,,24.57,24.55,24.47,23.44,23.24,,23.94,23.78,,,
06/16/2026,22:20:30:510,68.500,24.76,,,24.58,24.55,24.47,23.44,23.24,,23.94,23.78,,,
06/16/2026,22:20:31:10,69.000,24.76,,,24.59,24.54,24.47,23.44,23.23,,23.95,23.78,,,
06/16/2026,22:20:31:510,69.500,24.76,,,24.59,24.54,24.47,23.44,23.23,,23.94,23.78,,,
06/16/2026,22:20:32:10,70.000,24.76,,,24.59,24.54,24.47,23.43,23.23,,23.94,23.77,,,
06/16/2026,22:20:32:510,70.500,24.76,,,24.59,24.53,24.47,23.43,23.23,,23.94,23.78,,,
06/16/2026,22:20:33:10,71.000,24.75,,,24.58,24.53,24.48,23.43,23.23,,23.94,23.78,,,
06/16/2026,22:20:33:510,71.500,24.75,,,24.58,24.53,24.48,23.44,23.23,,23.95,23.79,,,
06/16/2026,22:20:34:10,72.000,24.75,,,24.58,24.53,24.48,23.45,23.24,,23.95,23.79,,,
06/16/2026,22:20:34:510,72.500,24.76,,,24.58,24.53,24.48,23.45,23.23,,23.94,23.78,,,
06/16/2026,22:20:35:10,73.000,24.76,,,24.58,24.54,24.49,23.45,23.24,,23.94,23.77,,,
06/16/2026,22:20:35:510,73.500,24.76,,,24.58,24.54,24.49,23.45,23.24,,23.94,23.78,,,
06/16/2026,22:20:36:10,74.000,24.76,,,24.57,24.54,24.49,23.45,23.23,,23.94,23.78,,,
06/16/2026,22:20:36:510,74.500,24.76,,,24.57,24.54,24.48,23.45,23.24,,23.95,23.78,,,
06/16/2026,22:20:37:10,75.000,24.76,,,24.57,24.55,24.48,23.46,23.24,,23.95,23.78,,,
06/16/2026,22:20:37:510,75.500,24.76,,,24.58,24.55,24.47,23.46,23.24,,23.94,23.78,,,
06/16/2026,22:20:38:10,76.000,24.76,,,24.58,24.56,24.46,23.46,23.24,,23.93,23.77,,,
06/16/2026,22:20:38:510,76.500,24.75,,,24.58,24.55,24.47,23.46,23.24,,23.94,23.78,,,
06/16/2026,22:20:39:10,77.000,24.76,,,24.58,24.55,24.47,23.46,23.24,,23.94,23.78,,,
06/16/2026,22:20:39:510,77.500,24.76,,,24.59,24.54,24.47,23.46,23.24,,23.94,23.78,,,
06/16/2026,22:20:40:10,78.000,24.76,,,24.59,24.54,24.48,23.46,23.24,,23.94,23.78,,,
06/16/2026,22:20:40:510,78.500,24.76,,,24.58,24.55,24.48,23.46,23.24,,23.94,23.78,,,
06/16/2026,22:20:41:10,79.000,24.77,,,24.58,24.56,24.48,23.46,23.24,,23.94,23.78,,,
06/16/2026,22:20:41:510,79.500,24.76,,,24.58,24.55,24.47,23.45,23.23,,23.95,23.78,,,
06/16/2026,22:20:42:10,80.000,24.76,,,24.58,24.55,24.48,23.45,23.23,,23.95,23.79,,,
06/16/2026,22:20:42:510,80.500,24.76,,,24.59,24.54,24.48,23.46,23.23,,23.95,23.79,,,
06/16/2026,22:20:43:10,81.000,24.76,,,24.59,24.53,24.48,23.46,23.24,,23.94,23.79,,,
06/16/2026,22:20:43:510,81.500,24.76,,,24.59,24.54,24.48,23.46,23.24,,23.94,23.78,,,
06/16/2026,22:20:44:10,82.000,24.76,,,24.58,24.54,24.49,23.46,23.25,,23.94,23.78,,,
06/16/2026,22:20:44:510,82.500,24.76,,,24.58,24.54,24.49,23.46,23.25,,23.95,23.79,,,
06/16/2026,22:20:45:10,83.000,24.76,,,24.58,24.54,24.49,23.46,23.25,,23.95,23.79,,,
06/16/2026,22:20:45:510,83.500,24.76,,,24.58,24.54,24.49,23.45,23.24,,23.95,23.79,,,
06/16/2026,22:20:46:10,84.000,24.76,,,24.58,24.54,24.49,23.44,23.24,,23.95,23.79,,,
06/16/2026,22:20:46:510,84.500,24.76,,,24.58,24.55,24.49,23.44,23.23,,23.95,23.79,,,
06/16/2026,22:20:47:10,85.000,24.76,,,24.58,24.56,24.48,23.45,23.24,,23.95,23.79,,,
06/16/2026,22:20:47:510,85.500,24.76,,,24.58,24.56,24.47,23.46,23.24,,23.95,23.78,,,
06/16/2026,22:20:48:10,86.000,24.76,,,24.59,24.57,24.47,23.46,23.24,,23.95,23.78,,,
06/16/2026,22:20:48:510,86.500,24.76,,,24.58,24.57,24.47,23.46,23.24,,23.95,23.78,,,
06/16/2026,22:20:49:10,87.000,24.76,,,24.58,24.56,24.48,23.46,23.24,,23.95,23.78,,,
06/16/2026,22:20:49:510,87.500,24.77,,,24.58,24.56,24.48,23.46,23.24,,23.95,23.79,,,
06/16/2026,22:20:50:10,88.000,24.76,,,24.58,24.56,24.49,23.45,23.24,,23.95,23.79,,,
06/16/2026,22:20:50:510,88.500,24.76,,,24.59,24.55,24.49,23.45,23.24,,23.95,23.78,,,
06/16/2026,22:20:51:10,89.000,24.77,,,24.60,24.54,24.49,23.44,23.24,,23.94,23.78,,,
06/16/2026,22:20:51:510,89.500,24.77,,,24.60,24.54,24.49,23.45,23.24,,23.94,23.78,,,
06/16/2026,22:20:52:10,90.000,24.77,,,24.59,24.55,24.49,23.45,23.25,,23.94,23.78,,,
06/16/2026,22:20:52:510,90.500,24.77,,,24.59,24.55,24.49,23.45,23.25,,23.94,23.78,,,
06/16/2026,22:20:53:10,91.000,24.77,,,24.59,24.55,24.49,23.45,23.24,,23.94,23.79,,,
06/16/2026,22:20:53:510,91.500,24.77,,,24.59,24.55,24.49,23.46,23.24,,23.95,23.79,,,
06/16/2026,22:20:54:10,92.000,24.77,,,24.59,24.55,24.49,23.46,23.25,,23.95,23.79,,,
06/16/2026,22:20:54:510,92.500,24.77,,,24.59,24.55,24.49,23.47,23.25,,23.95,23.79,,,
06/16/2026,22:20:55:10,93.000,24.77,,,24.59,24.55,24.49,23.46,23.25,,23.96,23.79,,,
06/16/2026,22:20:55:510,93.500,24.77,,,24.59,24.55,24.49,23.46,23.25,,23.96,23.79,,,
06/16/2026,22:20:56:10,94.000,24.77,,,24.58,24.55,24.50,23.46,23.25,,23.96,23.79,,,
06/16/2026,22:20:56:510,94.500,24.77,,,24.58,24.56,24.49,23.46,23.25,,23.96,23.79,,,
06/16/2026,22:20:57:10,95.000,24.77,,,24.58,24.57,24.48,23.46,23.25,,23.95,23.79,,,
06/16/2026,22:20:57:510,95.500,24.77,,,24.59,24.57,24.47,23.46,23.25,,23.95,23.79,,,
06/16/2026,22:20:58:10,96.000,24.76,,,24.59,24.57,24.47,23.46,23.25,,23.96,23.79,,,
06/16/2026,22:20:58:510,96.500,24.77,,,24.58,24.57,24.47,23.45,23.25,,23.96,23.79,,,
06/16/2026,22:20:59:10,97.000,24.77,,,24.58,24.57,24.48,23.46,23.24,,23.96,23.79,,,
06/16/2026,22:20:59:510,97.500,24.77,,,24.58,24.56,24.48,23.46,23.25,,23.96,23.79,,,
06/16/2026,22:21:00:10,98.000,24.77,,,24.59,24.56,24.48,23.47,23.25,,23.96,23.80,,,
06/16/2026,22:21:00:510,98.500,24.77,,,24.60,24.55,24.49,23.47,23.25,,23.96,23.80,,,
06/16/2026,22:21:01:10,99.000,24.77,,,24.60,24.55,24.49,23.47,23.25,,23.95,23.80,,,
06/16/2026,22:21:01:510,99.500,24.77,,,24.60,24.55,24.50,23.47,23.25,,23.95,23.79,,,
06/16/2026,22:21:02:10,100.000,24.77,,,24.60,24.55,24.51,23.47,23.25,,23.95,23.79,,,
06/16/2026,22:21:02:510,100.500,24.77,,,24.60,24.55,24.50,23.47,23.25,,23.95,23.80,,,
06/16/2026,22:21:03:10,101.000,24.77,,,24.59,24.55,24.50,23.47,23.25,,23.95,23.80,,,
06/16/2026,22:21:03:510,101.500,24.77,,,24.59,24.55,24.50,23.46,23.25,,23.96,23.80,,,
06/16/2026,22:21:04:10,102.000,24.77,,,24.59,24.55,24.49,23.46,23.25,,23.96,23.79,,,
06/16/2026,22:21:04:510,102.500,24.77,,,24.59,24.56,24.49,23.46,23.25,,23.95,23.79,,,
06/16/2026,22:21:05:10,103.000,24.77,,,24.59,24.56,24.49,23.46,23.25,,23.95,23.79,,,
06/16/2026,22:21:05:510,103.500,24.77,,,24.60,24.57,24.49,23.45,23.24,,23.95,23.79,,,
06/16/2026,22:21:06:10,104.000,24.77,,,24.59,24.57,24.48,23.46,23.24,,23.95,23.79,,,
06/16/2026,22:21:06:510,104.500,24.77,,,24.59,24.57,24.48,23.46,23.24,,23.95,23.79,,,
06/16/2026,22:21:07:10,105.000,24.77,,,24.59,24.57,24.48,23.46,23.25,,23.95,23.79,,,
06/16/2026,22:21:07:510,105.500,24.77,,,24.59,24.57,24.48,23.46,23.25,,23.96,23.80,,,
06/16/2026,22:21:08:10,106.000,24.78,,,24.58,24.57,24.49,23.46,23.25,,23.96,23.80,,,
06/16/2026,22:21:08:510,106.500,24.78,,,24.58,24.57,24.49,23.46,23.25,,23.96,23.80,,,
06/16/2026,22:21:09:10,107.000,24.78,,,24.60,24.57,24.49,23.46,23.24,,23.96,23.79,,,
06/16/2026,22:21:09:510,107.500,24.78,,,24.60,24.56,24.49,23.47,23.24,,23.96,23.80,,,
06/16/2026,22:21:10:10,108.000,24.77,,,24.61,24.56,24.50,23.47,23.25,,23.96,23.80,,,
06/16/2026,22:21:10:510,108.500,24.77,,,24.61,24.56,24.50,23.47,23.25,,23.96,23.80,,,
06/16/2026,22:21:11:10,109.000,24.77,,,24.61,24.55,24.51,23.47,23.25,,23.95,23.80,,,
06/16/2026,22:21:11:510,109.500,24.77,,,24.60,24.55,24.51,23.47,23.25,,23.95,23.79,,,
06/16/2026,22:21:12:10,110.000,24.77,,,24.59,24.56,24.50,23.47,23.25,,23.95,23.79,,,
06/16/2026,22:21:12:510,110.500,,,,24.60,24.55,24.50,23.47,23.25,,23.95,23.80,,,
06/16/2026,22:21:13:10,111.000,24.77,,,24.60,24.56,24.50,23.47,23.25,,23.96,23.80,,,
06/16/2026,22:21:13:510,111.500,24.78,,,24.60,24.56,24.50,23.47,23.25,,23.97,23.80,,,
06/16/2026,22:21:14:10,112.000,24.78,,,24.60,24.56,24.50,23.46,23.25,,23.97,23.80,,,
06/16/2026,22:21:14:510,112.500,24.78,,,24.60,24.57,24.50,23.46,23.25,,23.97,23.80,,,
06/16/2026,22:21:15:10,113.000,24.78,,,24.60,24.57,24.49,23.47,23.25,,23.96,23.79,,,
06/16/2026,22:21:15:510,113.500,24.78,,,24.60,24.58,24.49,23.46,23.25,,23.96,23.79,,,
06/16/2026,22:21:16:10,114.000,24.78,,,24.61,24.58,24.48,23.47,23.25,,23.96,23.80,,,
06/16/2026,22:21:16:510,114.500,24.77,,,24.60,24.58,24.49,23.47,23.25,,23.96,23.80,,,
06/16/2026,22:21:17:10,115.000,24.78,,,24.60,24.58,24.49,23.46,23.25,,23.97,23.80,,,
06/16/2026,22:21:17:510,115.500,24.78,,,24.59,24.58,24.50,23.46,23.25,,23.97,23.80,,,
06/16/2026,22:21:18:10,116.000,24.78,,,24.59,24.57,24.50,23.46,23.25,,23.97,23.80,,,
06/16/2026,22:21:18:510,116.500,24.78,,,24.60,24.57,24.50,23.47,23.25,,23.96,23.80,,,
06/16/2026,22:21:19:10,117.000,24.78,,,24.61,24.55,24.50,23.47,23.25,,23.96,23.80,,,
06/16/2026,22:21:19:510,117.500,24.78,,,24.61,24.55,24.51,23.47,23.25,,23.96,23.80,,,
06/16/2026,22:21:20:10,118.000,24.78,,,24.61,24.55,24.51,23.47,23.25,,23.95,23.80,,,
06/16/2026,22:21:20:510,118.500,24.78,,,24.61,24.56,24.51,23.47,23.25,,23.96,23.80,,,
06/16/2026,22:21:21:10,119.000,24.78,,,24.60,24.56,24.51,23.47,23.25,,23.96,23.80,,,
06/16/2026,22:21:21:510,119.500,24.78,,,24.60,24.56,24.51,23.47,23.26,,23.96,23.80,,,
06/16/2026,22:21:22:10,120.000,24.78,,,24.60,24.56,24.51,23.47,23.26,,23.96,23.80,,,
06/16/2026,22:21:22:510,120.500,24.78,,,24.60,24.56,24.51,23.47,23.26,,23.97,23.80,,,
