ID244: (S/N=19070039)
ID245: (S/N=21010009)
Date,Time,Elapsed (s),244A Temp,244B Temp,244C Temp,245A Temp,245B Temp,245C Temp, Flags,
06/11/2026,20:36:08:424,14.500,22.28,23.38,,,22.48,23.35,,
06/11/2026,20:36:08:924,15.000,22.28,23.38,,,22.46,23.36,,
06/11/2026,20:36:09:424,15.500,22.28,23.37,,,22.46,23.36,,
06/11/2026,20:36:09:924,16.000,22.28,23.38,,,22.47,23.36,,
06/11/2026,20:36:10:424,16.500,22.28,23.38,,,22.46,23.36,,
06/11/2026,20:36:10:924,17.000,22.27,23.38,,,22.46,23.36,,
06/11/2026,20:36:11:424,17.500,22.27,23.38,,,22.47,23.36,,
06/11/2026,20:36:11:924,18.000,22.27,23.38,,,22.46,23.36,,
06/11/2026,20:36:12:424,18.500,22.28,23.37,,,22.47,23.36,,
06/11/2026,20:36:12:924,19.000,22.28,23.38,,,22.48,23.35,,
06/11/2026,20:36:13:424,19.500,22.28,23.37,,,22.47,23.36,,
06/11/2026,20:36:13:924,20.000,22.28,23.38,,,22.47,23.36,,
06/11/2026,20:36:14:424,20.500,22.28,23.38,,,22.48,23.35,,
06/11/2026,20:36:14:924,21.000,22.28,23.38,,,22.47,23.36,,
06/11/2026,20:36:15:424,21.500,22.28,23.37,,,22.48,23.35,,
06/11/2026,20:36:15:924,22.000,22.28,23.38,,,22.48,23.35,,
06/11/2026,20:36:16:424,22.500,22.27,23.38,,,22.48,23.36,,
06/11/2026,20:36:16:924,23.000,22.28,23.38,,,22.48,23.36,,
06/11/2026,20:36:17:424,23.500,22.27,23.38,,,22.49,23.35,,
06/11/2026,20:36:17:924,24.000,22.27,23.38,,,22.47,23.36,,
06/11/2026,20:36:18:424,24.500,22.28,23.38,,,22.48,23.36,,
06/11/2026,20:36:18:924,25.000,22.28,23.38,,,22.49,23.35,,
06/11/2026,20:36:19:424,25.500,22.28,23.38,,,22.48,23.36,,
06/11/2026,20:36:19:924,26.000,22.28,23.38,,,22.48,23.36,,
06/11/2026,20:36:20:424,26.500,22.28,23.38,,,22.48,23.36,,
06/11/2026,20:36:20:924,27.000,22.28,23.38,,,22.46,23.37,,
06/11/2026,20:36:21:424,27.500,22.28,23.37,,,22.46,23.36,,
06/11/2026,20:36:21:924,28.000,22.28,23.38,,,22.47,23.36,,
06/11/2026,20:36:22:424,28.500,22.28,23.38,,,22.46,23.36,,
06/11/2026,20:36:22:924,29.000,22.27,23.38,,,22.48,23.36,,
06/11/2026,20:36:23:424,29.500,22.27,23.38,,,22.49,23.35,,
06/11/2026,20:36:23:924,30.000,22.28,23.38,,,22.47,23.36,,
06/11/2026,20:36:24:424,30.500,22.28,23.38,,,22.48,23.36,,
06/11/2026,20:36:24:924,31.000,22.28,23.38,,,22.48,23.36,,
06/11/2026,20:36:25:424,31.500,22.28,23.38,,,22.47,23.36,,
06/11/2026,20:36:25:924,32.000,22.28,23.38,,,22.49,23.36,,
06/11/2026,20:36:26:424,32.500,22.28,23.38,,,22.47,23.36,,
06/11/2026,20:36:26:924,33.000,22.28,23.38,,,22.47,23.36,,
06/11/2026,20:36:27:424,33.500,22.27,23.38,,,22.49,23.35,,
06/11/2026,20:36:27:924,34.000,22.28,23.38,,,22.48,23.36,,
06/11/2026,20:36:28:424,34.500,22.28,23.38,,,22.48,23.36,,
06/11/2026,20:36:28:924,35.000,22.28,23.39,,,22.48,23.36,,
06/11/2026,20:36:29:424,35.500,22.28,23.39,,,22.46,23.37,,
06/11/2026,20:36:29:924,36.000,22.29,23.38,,,22.46,23.37,,
06/11/2026,20:36:30:424,36.500,22.28,23.38,,,22.47,23.36,,
06/11/2026,20:36:30:924,37.000,22.28,23.38,,,22.46,23.36,,
06/11/2026,20:36:31:424,37.500,22.28,23.38,,,22.46,23.36,,
06/11/2026,20:36:31:924,38.000,22.27,23.38,,,22.48,23.35,,
06/11/2026,20:36:32:424,38.500,22.28,23.38,,,22.47,23.36,,
06/11/2026,20:36:32:924,39.000,22.28,23.38,,,22.47,23.37,,
06/11/2026,20:36:33:424,39.500,22.28,23.38,,,22.48,23.36,,
06/11/2026,20:36:33:924,40.000,22.28,23.38,,,22.47,23.37,,
06/11/2026,20:36:34:424,40.500,22.28,23.38,,,22.48,23.36,,
06/11/2026,20:36:34:924,41.000,22.28,23.38,,,22.47,23.37,,
06/11/2026,20:36:35:424,41.500,22.28,23.37,,,22.47,23.36,,
06/11/2026,20:36:35:924,42.000,22.28,23.38,,,22.48,23.36,,
06/11/2026,20:36:36:424,42.500,22.28,23.38,,,22.48,23.36,,
06/11/2026,20:36:36:924,43.000,22.28,23.38,,,22.48,23.36,,
06/11/2026,20:36:37:424,43.500,22.28,23.38,,,22.46,23.37,,
06/11/2026,20:36:37:924,44.000,22.28,23.38,,,22.46,23.37,,
06/11/2026,20:36:38:424,44.500,22.28,23.38,,,22.48,23.36,,
06/11/2026,20:36:38:924,45.000,22.28,23.39,,,22.47,23.36,,
06/11/2026,20:36:39:424,45.500,22.28,23.38,,,22.47,23.36,,
06/11/2026,20:36:39:924,46.000,22.28,23.38,,,22.48,23.36,,
06/11/2026,20:36:40:424,46.500,22.28,23.38,,,22.48,23.36,,
06/11/2026,20:36:40:924,47.000,22.29,23.38,,,22.47,23.37,,
06/11/2026,20:36:41:424,47.500,22.28,23.39,,,22.48,23.37,,
06/11/2026,20:36:41:924,48.000,22.28,23.39,,,22.48,23.36,,
06/11/2026,20:36:42:424,48.500,22.29,23.38,,,22.48,23.37,,
06/11/2026,20:36:42:924,49.000,22.28,23.38,,,22.49,23.37,,
06/11/2026,20:36:43:424,49.500,22.29,23.38,,,22.49,23.36,,
06/11/2026,20:36:43:924,50.000,22.28,23.39,,,22.47,23.37,,
06/11/2026,20:36:44:424,50.500,22.27,23.39,,,22.47,23.36,,
06/11/2026,20:36:44:924,51.000,22.28,23.38,,,22.47,23.37,,
06/11/2026,20:36:45:424,51.500,22.28,23.38,,,22.46,23.37,,
06/11/2026,20:36:45:924,52.000,22.28,23.38,,,22.47,23.37,,
06/11/2026,20:36:46:424,52.500,22.28,23.38,,,22.48,23.36,,
06/11/2026,20:36:46:924,53.000,22.28,23.39,,,22.47,23.37,,
06/11/2026,20:36:47:424,53.500,22.27,23.39,,,22.47,23.37,,
06/11/2026,20:36:47:924,54.000,22.28,23.38,,,22.49,23.36,,
06/11/2026,20:36:48:424,54.500,22.28,23.39,,,22.47,23.36,,
06/11/2026,20:36:48:924,55.000,22.28,23.38,,,22.48,23.36,,
06/11/2026,20:36:49:424,55.500,22.28,23.38,,,22.48,23.37,,
06/11/2026,20:36:49:924,56.000,22.27,23.39,,,22.48,23.37,,
06/11/2026,20:36:50:424,56.500,22.28,23.39,,,22.48,23.36,,
06/11/2026,20:36:50:924,57.000,22.28,23.38,,,22.48,23.36,,
06/11/2026,20:36:51:424,57.500,22.28,23.39,,,22.48,23.36,,
06/11/2026,20:36:51:924,58.000,22.28,23.39,,,22.48,23.36,,
06/11/2026,20:36:52:424,58.500,22.27,23.39,,,22.47,23.37,,
06/11/2026,20:36:52:924,59.000,22.28,23.39,,,22.48,23.36,,
06/11/2026,20:36:53:424,59.500,22.28,23.39,,,22.47,23.37,,
06/11/2026,20:36:53:924,60.000,22.27,23.39,,,22.47,23.37,,
06/11/2026,20:36:54:424,60.500,22.28,23.39,,,22.48,23.37,,
06/11/2026,20:36:54:924,61.000,22.28,23.39,,,22.49,23.37,,
06/11/2026,20:36:55:424,61.500,22.27,23.39,,,22.48,23.37,,
06/11/2026,20:36:55:924,62.000,22.28,23.39,,,22.48,23.36,,
06/11/2026,20:36:56:424,62.500,22.28,23.39,,,22.48,23.36,,
06/11/2026,20:36:56:924,63.000,22.28,23.39,,,22.46,23.37,,
06/11/2026,20:36:57:424,63.500,22.28,23.39,,,22.47,23.37,,
06/11/2026,20:36:57:924,64.000,22.28,23.39,,,22.48,23.37,,
06/11/2026,20:36:58:424,64.500,22.28,23.39,,,22.47,23.37,,
06/11/2026,20:36:58:924,65.000,22.28,23.39,,,22.48,23.36,,
06/11/2026,20:36:59:424,65.500,22.28,23.39,,,22.49,23.36,,
06/11/2026,20:36:59:924,66.000,22.28,23.39,,,22.47,23.36,,
06/11/2026,20:37:00:424,66.500,22.28,23.39,,,22.47,23.37,,
06/11/2026,20:37:00:924,67.000,22.27,23.39,,,22.49,23.36,,
06/11/2026,20:37:01:424,67.500,22.28,23.39,,,22.48,23.37,,
06/11/2026,20:37:01:924,68.000,22.28,23.39,,,22.48,23.37,,
06/11/2026,20:37:02:424,68.500,22.28,23.39,,,22.49,23.36,,
06/11/2026,20:37:02:924,69.000,22.28,23.38,,,22.49,23.37,,
06/11/2026,20:37:03:424,69.500,22.28,23.39,,,22.47,23.37,,
06/11/2026,20:37:03:924,70.000,22.28,23.39,,,22.48,23.37,,
06/11/2026,20:37:04:424,70.500,22.28,23.39,,,22.48,23.37,,
06/11/2026,20:37:04:924,71.000,22.27,23.39,,,22.46,23.37,,
06/11/2026,20:37:05:424,71.500,22.28,23.39,,,22.46,23.37,,
06/11/2026,20:37:05:924,72.000,22.28,23.39,,,22.48,23.37,,
06/11/2026,20:37:06:424,72.500,22.28,23.39,,,22.47,23.37,,
06/11/2026,20:37:06:924,73.000,22.28,23.39,,,22.48,23.37,,
06/11/2026,20:37:07:424,73.500,22.28,23.39,,,22.48,23.37,,
06/11/2026,20:37:07:924,74.000,22.28,23.39,,,22.48,23.37,,
06/11/2026,20:37:08:424,74.500,22.28,23.38,,,22.48,23.37,,
06/11/2026,20:37:08:924,75.000,22.28,23.39,,,22.48,23.36,,
06/11/2026,20:37:09:424,75.500,22.28,23.39,,,22.48,23.37,,
06/11/2026,20:37:09:924,76.000,22.28,23.39,,,22.46,23.38,,
06/11/2026,20:37:10:424,76.500,22.27,23.40,,,22.47,23.38,,
06/11/2026,20:37:10:924,77.000,22.28,23.40,,,22.47,23.37,,
06/11/2026,20:37:11:424,77.500,22.28,23.39,,,22.46,23.38,,
06/11/2026,20:37:11:924,78.000,22.28,23.40,,,22.47,23.37,,
06/11/2026,20:37:12:424,78.500,22.28,23.39,,,22.48,23.37,,
06/11/2026,20:37:12:924,79.000,22.28,23.39,,,22.47,23.37,,
06/11/2026,20:37:13:424,79.500,22.28,23.39,,,22.47,23.37,,
06/11/2026,20:37:13:924,80.000,22.28,23.39,,,22.48,23.37,,
06/11/2026,20:37:14:424,80.500,22.28,23.39,,,22.47,23.37,,
06/11/2026,20:37:14:924,81.000,22.28,23.39,,,22.46,23.38,,
06/11/2026,20:37:15:424,81.500,22.28,23.39,,,22.47,23.37,,
06/11/2026,20:37:15:924,82.000,22.28,23.40,,,22.47,23.37,,
06/11/2026,20:37:16:424,82.500,22.28,23.39,,,22.47,23.37,,
06/11/2026,20:37:16:924,83.000,22.29,23.39,,,22.47,23.37,,
06/11/2026,20:37:17:424,83.500,22.28,23.39,,,22.47,23.37,,
06/11/2026,20:37:17:924,84.000,22.29,23.39,,,22.48,23.36,,
06/11/2026,20:37:18:424,84.500,22.28,23.39,,,22.47,23.37,,
06/11/2026,20:37:18:924,85.000,22.28,23.39,,,22.47,23.37,,
06/11/2026,20:37:19:424,85.500,22.28,23.39,,,22.48,23.36,,
06/11/2026,20:37:19:924,86.000,22.28,23.40,,,22.48,23.36,,
06/11/2026,20:37:20:424,86.500,22.28,23.39,,,22.47,23.37,,
06/11/2026,20:37:20:924,87.000,22.28,23.39,,,22.48,23.37,,
06/11/2026,20:37:21:424,87.500,22.28,23.39,,,22.49,23.37,,
06/11/2026,20:37:21:924,88.000,22.28,23.39,,,22.47,23.38,,
06/11/2026,20:37:22:424,88.500,22.28,23.40,,,22.47,23.37,,
06/11/2026,20:37:22:924,89.000,22.28,23.40,,,22.48,23.37,,
06/11/2026,20:37:23:424,89.500,22.28,23.39,,,22.48,23.37,,
06/11/2026,20:37:23:924,90.000,22.28,23.39,,,22.47,23.37,,
06/11/2026,20:37:24:424,90.500,22.29,23.39,,,22.48,23.37,,
06/11/2026,20:37:24:924,91.000,22.28,23.40,,,22.47,23.37,,
06/11/2026,20:37:25:424,91.500,22.28,23.40,,,22.48,23.37,,
06/11/2026,20:37:25:924,92.000,22.28,23.39,,,22.49,23.37,,
06/11/2026,20:37:26:424,92.500,22.28,23.39,,,22.48,23.37,,
06/11/2026,20:37:26:924,93.000,22.28,23.40,,,22.47,23.37,,
06/11/2026,20:37:27:424,93.500,22.29,23.40,,,22.49,23.37,,
06/11/2026,20:37:27:924,94.000,22.28,23.40,,,22.47,23.37,,
06/11/2026,20:37:28:424,94.500,22.28,23.40,,,22.48,23.37,,
06/11/2026,20:37:28:924,95.000,22.29,23.39,,,22.48,23.37,,
06/11/2026,20:37:29:424,95.500,22.29,23.40,,,22.47,23.37,,
06/11/2026,20:37:29:924,96.000,22.28,23.39,,,22.47,23.38,,
06/11/2026,20:37:30:424,96.500,22.28,23.39,,,22.47,23.38,,
06/11/2026,20:37:30:924,97.000,22.28,23.39,,,22.48,23.37,,
06/11/2026,20:37:31:424,97.500,22.28,23.39,,,22.47,23.38,,
06/11/2026,20:37:31:924,98.000,22.29,23.39,,,22.47,23.38,,
06/11/2026,20:37:32:424,98.500,22.28,23.39,,,22.48,23.37,,
06/11/2026,20:37:32:924,99.000,22.28,23.40,,,22.46,23.38,,
06/11/2026,20:37:33:424,99.500,22.28,23.39,,,22.47,23.38,,
06/11/2026,20:37:33:924,100.000,22.28,23.40,,,22.48,23.37,,
06/11/2026,20:37:34:424,100.500,22.28,23.40,,,22.47,23.37,,
06/11/2026,20:37:34:924,101.000,22.28,23.39,,,22.48,23.37,,
06/11/2026,20:37:35:424,101.500,22.28,23.40,,,22.46,23.38,,
06/11/2026,20:37:35:924,102.000,22.28,23.40,,,22.47,23.37,,
06/11/2026,20:37:36:424,102.500,22.28,23.39,,,22.48,23.37,,
06/11/2026,20:37:36:924,103.000,22.28,23.39,,,22.47,23.38,,
06/11/2026,20:37:37:424,103.500,22.29,23.40,,,22.48,23.38,,
06/11/2026,20:37:37:924,104.000,22.29,23.40,,,22.47,23.37,,
06/11/2026,20:37:38:424,104.500,22.28,23.40,,,22.46,23.38,,
06/11/2026,20:37:38:924,105.000,22.29,23.40,,,22.47,23.38,,
06/11/2026,20:37:39:424,105.500,22.28,23.39,,,22.49,23.37,,
06/11/2026,20:37:39:924,106.000,22.28,23.39,,,22.49,23.37,,
06/11/2026,20:37:40:424,106.500,22.29,23.39,,,22.48,23.38,,
06/11/2026,20:37:40:924,107.000,22.28,23.40,,,22.49,23.37,,
06/11/2026,20:37:41:424,107.500,22.29,23.40,,,22.47,23.38,,
06/11/2026,20:37:41:924,108.000,22.29,23.40,,,22.46,23.38,,
06/11/2026,20:37:42:424,108.500,22.28,23.40,,,22.48,23.37,,
06/11/2026,20:37:42:924,109.000,22.29,23.39,,,22.47,23.38,,
06/11/2026,20:37:43:424,109.500,22.28,23.39,,,22.48,23.38,,
06/11/2026,20:37:43:924,110.000,22.28,23.40,,,22.48,23.37,,
06/11/2026,20:37:44:424,110.500,22.28,23.39,,,22.47,23.37,,
06/11/2026,20:37:44:924,111.000,22.28,23.40,,,22.48,23.37,,
06/11/2026,20:37:45:424,111.500,22.28,23.40,,,22.48,23.37,,
06/11/2026,20:37:45:924,112.000,22.28,23.40,,,22.48,23.37,,
06/11/2026,20:37:46:424,112.500,22.29,23.39,,,22.48,23.37,,
06/11/2026,20:37:46:924,113.000,22.28,23.40,,,22.47,23.38,,
06/11/2026,20:37:47:424,113.500,22.29,23.40,,,22.47,23.38,,
06/11/2026,20:37:47:924,114.000,22.28,23.40,,,22.49,23.37,,
06/11/2026,20:37:48:424,114.500,22.28,23.41,,,22.48,23.38,,
06/11/2026,20:37:48:924,115.000,22.28,23.40,,,22.48,23.38,,
06/11/2026,20:37:49:424,115.500,22.28,23.40,,,22.48,23.38,,
06/11/2026,20:37:49:924,116.000,22.28,23.40,,,22.49,23.38,,
06/11/2026,20:37:50:424,116.500,22.29,23.40,,,22.48,23.38,,
06/11/2026,20:37:50:924,117.000,22.28,23.41,,,22.46,23.38,,
06/11/2026,20:37:51:424,117.500,22.29,23.40,,,22.46,23.38,,
06/11/2026,20:37:51:924,118.000,22.29,23.40,,,22.47,23.38,,
06/11/2026,20:37:52:424,118.500,22.28,23.40,,,22.47,23.38,,
06/11/2026,20:37:52:924,119.000,22.28,23.40,,,22.47,23.38,,
06/11/2026,20:37:53:424,119.500,22.28,23.40,,,22.48,23.38,,
06/11/2026,20:37:53:924,120.000,22.28,23.40,,,22.47,23.38,,
06/11/2026,20:37:54:424,120.500,22.29,23.40,,,22.47,23.38,,
06/11/2026,20:37:54:924,121.000,22.29,23.40,,,22.48,23.37,,
06/11/2026,20:37:55:424,121.500,22.28,23.40,,,22.47,23.38,,
06/11/2026,20:37:55:924,122.000,22.29,23.40,,,22.48,23.38,,
06/11/2026,20:37:56:424,122.500,22.29,23.40,,,22.47,23.38,,
06/11/2026,20:37:56:924,123.000,22.28,23.40,,,22.47,23.38,,
06/11/2026,20:37:57:424,123.500,22.28,23.41,,,22.47,23.38,,
06/11/2026,20:37:57:924,124.000,22.29,23.40,,,22.47,23.38,,
06/11/2026,20:37:58:424,124.500,22.28,23.41,,,22.48,23.37,,
06/11/2026,20:37:58:924,125.000,22.28,23.40,,,22.47,23.38,,
06/11/2026,20:37:59:424,125.500,22.28,23.40,,,22.47,23.38,,
06/11/2026,20:37:59:924,126.000,22.28,23.41,,,22.49,23.38,,
06/11/2026,20:38:00:424,126.500,22.28,23.40,,,22.49,23.37,,
06/11/2026,20:38:00:924,127.000,22.28,23.40,,,22.47,23.38,,
06/11/2026,20:38:01:424,127.500,22.28,23.41,,,22.48,23.38,,
06/11/2026,20:38:01:924,128.000,22.28,23.40,,,22.49,23.37,,
06/11/2026,20:38:02:424,128.500,22.28,23.40,,,22.48,23.38,,
06/11/2026,20:38:02:924,129.000,22.28,23.40,,,22.47,23.38,,
06/11/2026,20:38:03:424,129.500,22.29,23.40,,,22.48,23.38,,
06/11/2026,20:38:03:924,130.000,22.28,23.40,,,22.47,23.38,,
06/11/2026,20:38:04:424,130.500,22.28,23.40,,,22.48,23.38,,
06/11/2026,20:38:04:924,131.000,22.29,23.40,,,22.49,23.37,,
06/11/2026,20:38:05:424,131.500,22.28,23.40,,,22.47,23.38,,
06/11/2026,20:38:05:924,132.000,22.28,23.41,,,22.48,23.38,,
06/11/2026,20:38:06:424,132.500,22.29,23.40,,,22.49,23.37,,
06/11/2026,20:38:06:924,133.000,22.28,23.40,,,22.48,23.38,,
06/11/2026,20:38:07:424,133.500,22.29,23.40,,,22.49,23.38,,
06/11/2026,20:38:07:924,134.000,22.28,23.41,,,22.48,23.38,,
06/11/2026,20:38:08:424,134.500,22.28,23.41,,,22.47,23.38,,
06/11/2026,20:38:08:924,135.000,22.28,23.40,,,22.49,23.38,,
06/11/2026,20:38:09:424,135.500,22.28,23.40,,,22.48,23.38,,
06/11/2026,20:38:09:924,136.000,22.29,23.40,,,22.46,23.39,,
06/11/2026,20:38:10:424,136.500,22.28,23.40,,,22.46,23.39,,
06/11/2026,20:38:10:924,137.000,22.29,23.40,,,22.47,23.38,,
06/11/2026,20:38:11:424,137.500,22.28,23.41,,,22.46,23.39,,
06/11/2026,20:38:11:924,138.000,22.28,23.41,,,22.47,23.38,,
06/11/2026,20:38:12:424,138.500,22.29,23.40,,,22.49,23.38,,
06/11/2026,20:38:12:924,139.000,22.29,23.41,,,22.47,23.38,,
06/11/2026,20:38:13:424,139.500,22.29,23.40,,,22.48,23.38,,
06/11/2026,20:38:13:924,140.000,22.29,23.41,,,22.49,23.38,,
06/11/2026,20:38:14:424,140.500,22.29,23.40,,,22.47,23.39,,
06/11/2026,20:38:14:924,141.000,22.29,23.41,,,22.47,23.39,,
06/11/2026,20:38:15:424,141.500,22.28,23.41,,,22.47,23.39,,
06/11/2026,20:38:15:924,142.000,22.28,23.41,,,22.46,23.39,,
06/11/2026,20:38:16:424,142.500,22.29,23.40,,,22.48,23.38,,
06/11/2026,20:38:16:924,143.000,22.29,23.41,,,22.48,23.38,,
06/11/2026,20:38:17:424,143.500,22.29,23.40,,,22.48,23.38,,
06/11/2026,20:38:17:924,144.000,22.29,23.41,,,22.48,23.38,,
06/11/2026,20:38:18:424,144.500,22.29,23.41,,,22.48,23.39,,
06/11/2026,20:38:18:924,145.000,22.28,23.41,,,22.48,23.38,,
06/11/2026,20:38:19:424,145.500,22.29,23.40,,,22.48,23.39,,
06/11/2026,20:38:19:924,146.000,22.28,23.41,,,22.46,23.39,,
06/11/2026,20:38:20:424,146.500,22.28,23.41,,,22.47,23.38,,
06/11/2026,20:38:20:924,147.000,22.29,23.41,,,22.46,23.39,,
06/11/2026,20:38:21:424,147.500,22.29,23.41,,,22.46,23.39,,
06/11/2026,20:38:21:924,148.000,22.29,23.40,,,22.47,23.39,,
06/11/2026,20:38:22:424,148.500,22.28,23.41,,,22.48,23.38,,
06/11/2026,20:38:22:924,149.000,22.29,23.40,,,22.47,23.38,,
06/11/2026,20:38:23:424,149.500,22.29,23.41,,,22.48,23.38,,
06/11/2026,20:38:23:924,150.000,22.29,23.41,,,22.48,23.38,,
06/11/2026,20:38:24:424,150.500,22.28,23.41,,,22.48,23.38,,
06/11/2026,20:38:24:924,151.000,22.28,23.41,,,22.49,23.38,,
06/11/2026,20:38:25:424,151.500,22.29,23.41,,,22.49,23.38,,
06/11/2026,20:38:25:924,152.000,22.29,23.41,,,22.47,23.38,,
06/11/2026,20:38:26:424,152.500,22.29,23.41,,,22.48,23.39,,
06/11/2026,20:38:26:924,153.000,22.29,23.41,,,22.48,23.39,,
06/11/2026,20:38:27:424,153.500,22.29,23.40,,,22.46,23.39,,
06/11/2026,20:38:27:924,154.000,22.28,23.41,,,22.47,23.39,,
06/11/2026,20:38:28:424,154.500,22.28,23.41,,,22.46,23.39,,
06/11/2026,20:38:28:924,155.000,22.29,23.40,,,22.47,23.39,,
06/11/2026,20:38:29:424,155.500,22.28,23.41,,,22.48,23.39,,
06/11/2026,20:38:29:924,156.000,22.29,23.40,,,22.47,23.39,,
06/11/2026,20:38:30:424,156.500,22.28,23.41,,,22.48,23.39,,
06/11/2026,20:38:30:924,157.000,22.28,23.41,,,22.48,23.38,,
06/11/2026,20:38:31:424,157.500,22.28,23.41,,,22.48,23.38,,
06/11/2026,20:38:31:924,158.000,22.28,23.41,,,22.46,23.39,,
06/11/2026,20:38:32:424,158.500,22.28,23.41,,,22.47,23.39,,
06/11/2026,20:38:32:924,159.000,22.29,23.40,,,22.48,23.39,,
06/11/2026,20:38:33:424,159.500,22.29,23.40,,,22.47,23.39,,
06/11/2026,20:38:33:924,160.000,22.28,23.41,,,22.47,23.39,,
06/11/2026,20:38:34:424,160.500,22.29,23.41,,,22.49,23.39,,
06/11/2026,20:38:34:924,161.000,22.28,23.41,,,22.48,23.39,,
06/11/2026,20:38:35:424,161.500,22.28,23.41,,,22.48,23.38,,
06/11/2026,20:38:35:924,162.000,22.29,23.40,,,22.48,23.39,,
06/11/2026,20:38:36:424,162.500,22.28,23.41,,,22.47,23.39,,
06/11/2026,20:38:36:924,163.000,22.28,23.41,,,22.48,23.39,,
06/11/2026,20:38:37:424,163.500,22.29,23.41,,,22.47,23.39,,
06/11/2026,20:38:37:924,164.000,22.29,23.41,,,22.48,23.39,,
06/11/2026,20:38:38:424,164.500,22.28,23.41,,,22.47,23.39,,
06/11/2026,20:38:38:924,165.000,22.29,23.41,,,22.48,23.39,,
06/11/2026,20:38:39:424,165.500,22.28,23.41,,,22.49,23.39,,
06/11/2026,20:38:39:924,166.000,22.28,23.41,,,22.48,23.39,,
06/11/2026,20:38:40:424,166.500,22.29,23.41,,,22.48,23.39,,
06/11/2026,20:38:40:924,167.000,22.29,23.41,,,22.49,23.38,,
06/11/2026,20:38:41:424,167.500,22.29,23.41,,,22.48,23.39,,
06/11/2026,20:38:41:924,168.000,22.29,23.41,,,22.47,23.39,,
06/11/2026,20:38:42:424,168.500,22.29,23.41,,,22.47,23.39,,
06/11/2026,20:38:42:924,169.000,22.28,23.41,,,22.47,23.39,,
06/11/2026,20:38:43:424,169.500,22.28,23.42,,,22.46,23.39,,
06/11/2026,20:38:43:924,170.000,22.29,23.41,,,22.46,23.39,,
06/11/2026,20:38:44:424,170.500,22.29,23.41,,,22.47,23.39,,
06/11/2026,20:38:44:924,171.000,22.29,23.41,,,22.45,23.40,,
06/11/2026,20:38:45:424,171.500,22.29,23.41,,,22.47,23.39,,
06/11/2026,20:38:45:924,172.000,22.28,23.42,,,22.46,23.39,,
06/11/2026,20:38:46:424,172.500,22.29,23.41,,,22.47,23.39,,
06/11/2026,20:38:46:924,173.000,22.29,23.41,,,22.48,23.38,,
06/11/2026,20:38:47:424,173.500,22.29,23.41,,,22.47,23.39,,
06/11/2026,20:38:47:924,174.000,22.29,23.41,,,22.48,23.39,,
06/11/2026,20:38:48:424,174.500,22.29,23.41,,,22.46,23.39,,
06/11/2026,20:38:48:924,175.000,22.29,23.42,,,22.47,23.39,,
06/11/2026,20:38:49:424,175.500,22.29,23.42,,,22.48,23.39,,
06/11/2026,20:38:49:924,176.000,22.29,23.41,,,22.47,23.39,,
06/11/2026,20:38:50:424,176.500,22.29,23.41,,,22.48,23.39,,
