ID244: (S/N=19070039)
ID245: (S/N=21010009)
Date,Time,Elapsed (s),244A Temp,244B Temp,244C Temp,245A Temp,245B Temp,245C Temp, Flags,
06/11/2026,21:31:38:536,27.000,22.22,23.44,,,22.34,23.52,,
06/11/2026,21:31:39:036,27.500,22.22,23.44,,,22.33,23.53,,
06/11/2026,21:31:39:536,28.000,22.21,23.45,,,22.33,23.52,,
06/11/2026,21:31:40:036,28.500,22.22,23.44,,,22.32,23.53,,
06/11/2026,21:31:40:536,29.000,22.21,23.45,,,22.32,23.53,,
06/11/2026,21:31:41:036,29.500,22.21,23.45,,,22.33,23.52,,
06/11/2026,21:31:41:536,30.000,22.21,23.44,,,22.33,23.52,,
06/11/2026,21:31:42:036,30.500,22.21,23.45,,,22.34,23.52,,
06/11/2026,21:31:42:536,31.000,22.21,23.45,,,22.33,23.52,,
06/11/2026,21:31:43:036,31.500,22.22,23.45,,,22.34,23.52,,
06/11/2026,21:31:43:536,32.000,22.22,23.45,,,22.32,23.52,,
06/11/2026,21:31:44:036,32.500,22.22,23.45,,,22.32,23.52,,
06/11/2026,21:31:44:536,33.000,22.21,23.45,,,22.32,23.52,,
06/11/2026,21:31:45:036,33.500,22.21,23.45,,,22.34,23.52,,
06/11/2026,21:31:45:536,34.000,22.22,23.45,,,22.33,23.52,,
06/11/2026,21:31:46:036,34.500,22.22,23.45,,,22.33,23.52,,
06/11/2026,21:31:46:536,35.000,22.22,23.44,,,22.31,23.52,,
06/11/2026,21:31:47:036,35.500,22.22,23.45,,,22.32,23.53,,
06/11/2026,21:31:47:536,36.000,22.22,23.45,,,22.33,23.52,,
06/11/2026,21:31:48:036,36.500,22.21,23.45,,,22.32,23.52,,
06/11/2026,21:31:48:536,37.000,22.21,23.45,,,22.33,23.52,,
06/11/2026,21:31:49:036,37.500,22.22,23.45,,,22.33,23.52,,
06/11/2026,21:31:49:536,38.000,22.22,23.45,,,22.33,23.52,,
06/11/2026,21:31:50:036,38.500,22.22,23.44,,,22.34,23.52,,
06/11/2026,21:31:50:536,39.000,22.22,23.44,,,22.32,23.53,,
06/11/2026,21:31:51:036,39.500,22.21,23.45,,,22.33,23.52,,
06/11/2026,21:31:51:536,40.000,22.22,23.44,,,22.33,23.53,,
06/11/2026,21:31:52:036,40.500,22.22,23.45,,,22.33,23.53,,
06/11/2026,21:31:52:536,41.000,22.22,23.45,,,22.33,23.53,,
06/11/2026,21:31:53:036,41.500,22.22,23.45,,,22.33,23.52,,
06/11/2026,21:31:53:536,42.000,22.21,23.45,,,22.32,23.53,,
06/11/2026,21:31:54:036,42.500,22.21,23.45,,,22.33,23.53,,
06/11/2026,21:31:54:536,43.000,22.22,23.45,,,22.33,23.53,,
06/11/2026,21:31:55:036,43.500,22.21,23.45,,,22.33,23.53,,
06/11/2026,21:31:55:536,44.000,22.22,23.45,,,22.35,23.52,,
06/11/2026,21:31:56:036,44.500,22.21,23.45,,,22.34,23.53,,
06/11/2026,21:31:56:536,45.000,22.22,23.45,,,22.34,23.53,,
06/11/2026,21:31:57:036,45.500,22.22,23.45,,,22.33,23.53,,
06/11/2026,21:31:57:536,46.000,22.22,23.45,,,22.32,23.53,,
06/11/2026,21:31:58:036,46.500,22.22,23.46,,,22.33,23.53,,
06/11/2026,21:31:58:536,47.000,22.21,23.46,,,22.33,23.53,,
06/11/2026,21:31:59:036,47.500,22.22,23.45,,,22.33,23.53,,
06/11/2026,21:31:59:536,48.000,22.22,23.46,,,22.34,23.53,,
06/11/2026,21:32:00:036,48.500,22.22,23.45,,,22.33,23.53,,
06/11/2026,21:32:00:536,49.000,22.21,23.45,,,22.34,23.53,,
06/11/2026,21:32:01:036,49.500,22.22,23.45,,,22.32,23.53,,
06/11/2026,21:32:01:536,50.000,22.22,23.45,,,22.33,23.53,,
06/11/2026,21:32:02:036,50.500,22.21,23.45,,,22.33,23.53,,
06/11/2026,21:32:02:536,51.000,22.22,23.45,,,22.34,23.53,,
06/11/2026,21:32:03:036,51.500,22.21,23.46,,,22.34,23.53,,
06/11/2026,21:32:03:536,52.000,22.21,23.46,,,22.34,23.53,,
06/11/2026,21:32:04:036,52.500,22.22,23.45,,,22.34,23.53,,
06/11/2026,21:32:04:536,53.000,22.21,23.46,,,22.33,23.53,,
06/11/2026,21:32:05:036,53.500,22.22,23.45,,,22.33,23.53,,
06/11/2026,21:32:05:536,54.000,22.22,23.46,,,22.33,23.53,,
06/11/2026,21:32:06:036,54.500,22.22,23.46,,,22.33,23.53,,
06/11/2026,21:32:06:536,55.000,22.22,23.46,,,22.32,23.53,,
06/11/2026,21:32:07:036,55.500,22.22,23.46,,,22.33,23.53,,
06/11/2026,21:32:07:536,56.000,22.22,23.46,,,22.33,23.53,,
06/11/2026,21:32:08:036,56.500,22.22,23.46,,,22.34,23.53,,
06/11/2026,21:32:08:536,57.000,22.22,23.46,,,22.34,23.53,,
06/11/2026,21:32:09:036,57.500,22.22,23.46,,,22.34,23.53,,
06/11/2026,21:32:09:536,58.000,22.22,23.46,,,22.32,23.53,,
06/11/2026,21:32:10:036,58.500,22.22,23.46,,,22.32,23.54,,
06/11/2026,21:32:10:536,59.000,22.22,23.46,,,22.32,23.54,,
06/11/2026,21:32:11:036,59.500,22.22,23.46,,,22.33,23.54,,
06/11/2026,21:32:11:536,60.000,22.22,23.45,,,22.33,23.53,,
06/11/2026,21:32:12:036,60.500,22.23,23.45,,,22.33,23.54,,
06/11/2026,21:32:12:536,61.000,22.22,23.46,,,22.32,23.53,,
06/11/2026,21:32:13:036,61.500,22.23,23.45,,,22.32,23.54,,
06/11/2026,21:32:13:536,62.000,22.22,23.46,,,22.33,23.54,,
06/11/2026,21:32:14:036,62.500,22.22,23.46,,,22.33,23.54,,
06/11/2026,21:32:14:536,63.000,22.22,23.46,,,22.34,23.54,,
06/11/2026,21:32:15:036,63.500,22.21,23.46,,,22.33,23.54,,
06/11/2026,21:32:15:536,64.000,22.22,23.45,,,22.33,23.54,,
06/11/2026,21:32:16:036,64.500,22.22,23.45,,,22.33,23.54,,
06/11/2026,21:32:16:536,65.000,22.23,23.46,,,22.34,23.54,,
06/11/2026,21:32:17:036,65.500,22.23,23.46,,,22.33,23.54,,
06/11/2026,21:32:17:536,66.000,22.22,23.46,,,22.34,23.54,,
06/11/2026,21:32:18:036,66.500,22.22,23.46,,,22.34,23.54,,
06/11/2026,21:32:18:536,67.000,22.23,23.46,,,22.34,23.54,,
06/11/2026,21:32:19:036,67.500,22.22,23.46,,,22.33,23.54,,
06/11/2026,21:32:19:536,68.000,22.23,23.46,,,22.33,23.54,,
06/11/2026,21:32:20:036,68.500,22.22,23.46,,,22.34,23.53,,
06/11/2026,21:32:20:536,69.000,22.23,23.46,,,22.34,23.54,,
06/11/2026,21:32:21:036,69.500,22.23,23.46,,,22.34,23.53,,
06/11/2026,21:32:21:536,70.000,22.22,23.46,,,22.34,23.53,,
06/11/2026,21:32:22:036,70.500,22.23,23.46,,,22.34,23.53,,
06/11/2026,21:32:22:536,71.000,22.23,23.46,,,22.33,23.54,,
06/11/2026,21:32:23:036,71.500,22.23,23.46,,,22.33,23.54,,
06/11/2026,21:32:23:536,72.000,22.23,23.46,,,22.33,23.54,,
06/11/2026,21:32:24:036,72.500,22.22,23.46,,,22.34,23.54,,
06/11/2026,21:32:24:536,73.000,22.22,23.46,,,22.35,23.54,,
06/11/2026,21:32:25:036,73.500,22.22,23.46,,,22.35,23.54,,
06/11/2026,21:32:25:536,74.000,22.22,23.46,,,22.33,23.54,,
06/11/2026,21:32:26:036,74.500,22.22,23.46,,,22.33,23.54,,
06/11/2026,21:32:26:536,75.000,22.22,23.46,,,22.34,23.54,,
06/11/2026,21:32:27:036,75.500,22.22,23.46,,,22.34,23.54,,
06/11/2026,21:32:27:536,76.000,22.22,23.46,,,22.35,23.54,,
06/11/2026,21:32:28:036,76.500,22.23,23.46,,,22.35,23.54,,
06/11/2026,21:32:28:536,77.000,22.22,23.46,,,22.34,23.54,,
06/11/2026,21:32:29:036,77.500,22.23,23.46,,,22.33,23.55,,
06/11/2026,21:32:29:536,78.000,22.23,23.47,,,22.34,23.54,,
06/11/2026,21:32:30:036,78.500,22.23,23.46,,,22.35,23.54,,
06/11/2026,21:32:30:536,79.000,22.22,23.47,,,22.35,23.54,,
06/11/2026,21:32:31:036,79.500,22.22,23.46,,,22.35,23.54,,
06/11/2026,21:32:31:536,80.000,22.23,23.46,,,22.35,23.54,,
06/11/2026,21:32:32:036,80.500,22.23,23.46,,,22.35,23.54,,
06/11/2026,21:32:32:536,81.000,22.23,23.46,,,22.33,23.55,,
06/11/2026,21:32:33:036,81.500,22.23,23.46,,,22.34,23.55,,
06/11/2026,21:32:33:536,82.000,22.23,23.46,,,22.35,23.54,,
06/11/2026,21:32:34:036,82.500,22.23,23.46,,,22.35,23.54,,
06/11/2026,21:32:34:536,83.000,22.23,23.46,,,22.35,23.54,,
06/11/2026,21:32:35:036,83.500,22.22,23.47,,,22.35,23.54,,
06/11/2026,21:32:35:536,84.000,22.22,23.47,,,22.35,23.54,,
06/11/2026,21:32:36:036,84.500,22.22,23.46,,,22.34,23.54,,
06/11/2026,21:32:36:536,85.000,22.22,23.47,,,22.34,23.54,,
06/11/2026,21:32:37:036,85.500,22.22,23.47,,,22.34,23.55,,
06/11/2026,21:32:37:536,86.000,22.23,23.46,,,22.35,23.55,,
06/11/2026,21:32:38:036,86.500,22.23,23.46,,,22.34,23.55,,
06/11/2026,21:32:38:536,87.000,22.23,23.46,,,22.34,23.55,,
06/11/2026,21:32:39:036,87.500,22.23,23.46,,,22.34,23.55,,
06/11/2026,21:32:39:536,88.000,22.23,23.46,,,22.35,23.55,,
06/11/2026,21:32:40:036,88.500,22.23,23.47,,,22.36,23.54,,
06/11/2026,21:32:40:536,89.000,22.23,23.47,,,22.34,23.54,,
06/11/2026,21:32:41:036,89.500,22.24,23.47,,,22.35,23.54,,
06/11/2026,21:32:41:536,90.000,22.24,23.47,,,22.34,23.55,,
06/11/2026,21:32:42:036,90.500,22.24,23.47,,,22.34,23.55,,
06/11/2026,21:32:42:536,91.000,22.23,23.48,,,22.34,23.55,,
06/11/2026,21:32:43:036,91.500,22.23,23.47,,,22.34,23.55,,
06/11/2026,21:32:43:536,92.000,22.23,23.47,,,22.35,23.55,,
06/11/2026,21:32:44:036,92.500,22.23,23.47,,,22.34,23.55,,
06/11/2026,21:32:44:536,93.000,22.23,23.47,,,22.35,23.55,,
06/11/2026,21:32:45:036,93.500,22.23,23.47,,,22.34,23.55,,
06/11/2026,21:32:45:536,94.000,22.23,23.47,,,22.35,23.55,,
06/11/2026,21:32:46:036,94.500,22.23,23.48,,,22.34,23.55,,
06/11/2026,21:32:46:536,95.000,22.22,23.48,,,22.34,23.56,,
06/11/2026,21:32:47:036,95.500,22.23,23.47,,,22.35,23.55,,
06/11/2026,21:32:47:536,96.000,22.23,23.47,,,22.34,23.55,,
06/11/2026,21:32:48:036,96.500,22.23,23.48,,,22.34,23.55,,
06/11/2026,21:32:48:536,97.000,22.24,23.47,,,22.34,23.55,,
06/11/2026,21:32:49:036,97.500,22.23,23.48,,,22.35,23.55,,
06/11/2026,21:32:49:536,98.000,22.23,23.48,,,22.34,23.55,,
06/11/2026,21:32:50:036,98.500,22.23,23.48,,,22.34,23.56,,
06/11/2026,21:32:50:536,99.000,22.23,23.48,,,22.34,23.55,,
06/11/2026,21:32:51:036,99.500,22.24,23.47,,,22.35,23.55,,
06/11/2026,21:32:51:536,100.000,22.23,23.47,,,22.35,23.55,,
06/11/2026,21:32:52:036,100.500,22.24,23.47,,,22.36,23.55,,
06/11/2026,21:32:52:536,101.000,22.23,23.48,,,22.34,23.55,,
06/11/2026,21:32:53:036,101.500,22.23,23.48,,,22.35,23.55,,
06/11/2026,21:32:53:536,102.000,22.23,23.48,,,22.33,23.56,,
06/11/2026,21:32:54:036,102.500,22.23,23.48,,,22.34,23.55,,
06/11/2026,21:32:54:536,103.000,22.23,23.48,,,22.34,23.55,,
06/11/2026,21:32:55:036,103.500,22.24,23.48,,,22.34,23.55,,
06/11/2026,21:32:55:536,104.000,22.24,23.48,,,22.34,23.55,,
06/11/2026,21:32:56:036,104.500,22.23,23.49,,,22.34,23.55,,
06/11/2026,21:32:56:536,105.000,22.23,23.48,,,22.35,23.55,,
06/11/2026,21:32:57:036,105.500,22.23,23.48,,,22.35,23.56,,
06/11/2026,21:32:57:536,106.000,22.22,23.48,,,22.35,23.55,,
06/11/2026,21:32:58:036,106.500,22.23,23.48,,,22.35,23.55,,
06/11/2026,21:32:58:536,107.000,22.23,23.48,,,22.35,23.55,,
06/11/2026,21:32:59:036,107.500,22.23,23.48,,,22.34,23.56,,
06/11/2026,21:32:59:536,108.000,22.23,23.48,,,22.34,23.56,,
06/11/2026,21:33:00:036,108.500,22.23,23.48,,,22.35,23.55,,
06/11/2026,21:33:00:536,109.000,22.23,23.49,,,22.35,23.55,,
06/11/2026,21:33:01:036,109.500,22.23,23.48,,,22.36,23.55,,
06/11/2026,21:33:01:536,110.000,22.23,23.48,,,22.35,23.55,,
06/11/2026,21:33:02:036,110.500,22.24,23.48,,,22.36,23.55,,
06/11/2026,21:33:02:536,111.000,22.24,23.48,,,22.35,23.55,,
06/11/2026,21:33:03:036,111.500,22.23,23.48,,,22.35,23.55,,
06/11/2026,21:33:03:536,112.000,22.23,23.48,,,22.35,23.56,,
06/11/2026,21:33:04:036,112.500,22.23,23.48,,,22.35,23.56,,
06/11/2026,21:33:04:536,113.000,22.23,23.49,,,22.34,23.56,,
06/11/2026,21:33:05:036,113.500,22.24,23.48,,,22.35,23.55,,
06/11/2026,21:33:05:536,114.000,22.24,23.48,,,22.35,23.56,,
06/11/2026,21:33:06:036,114.500,22.24,23.48,,,22.35,23.56,,
06/11/2026,21:33:06:536,115.000,22.24,23.48,,,22.35,23.56,,
06/11/2026,21:33:07:036,115.500,22.24,23.48,,,22.36,23.55,,
06/11/2026,21:33:07:536,116.000,22.24,23.48,,,22.36,23.56,,
06/11/2026,21:33:08:036,116.500,22.23,23.49,,,22.36,23.55,,
06/11/2026,21:33:08:536,117.000,22.23,23.48,,,22.35,23.55,,
06/11/2026,21:33:09:036,117.500,22.24,23.48,,,22.36,23.55,,
06/11/2026,21:33:09:536,118.000,22.23,23.49,,,22.35,23.56,,
06/11/2026,21:33:10:036,118.500,22.24,23.49,,,22.36,23.56,,
06/11/2026,21:33:10:536,119.000,22.24,23.49,,,22.36,23.55,,
06/11/2026,21:33:11:036,119.500,22.23,23.49,,,22.36,23.55,,
06/11/2026,21:33:11:536,120.000,22.23,23.49,,,22.36,23.55,,
06/11/2026,21:33:12:036,120.500,22.24,23.49,,,22.36,23.55,,
06/11/2026,21:33:12:536,121.000,22.24,23.48,,,22.36,23.55,,
06/11/2026,21:33:13:036,121.500,22.24,23.49,,,22.36,23.56,,
06/11/2026,21:33:13:536,122.000,22.24,23.49,,,22.37,23.56,,
06/11/2026,21:33:14:036,122.500,22.24,23.49,,,22.36,23.56,,
06/11/2026,21:33:14:536,123.000,22.24,23.49,,,22.36,23.56,,
06/11/2026,21:33:15:036,123.500,22.24,23.49,,,22.34,23.57,,
06/11/2026,21:33:15:536,124.000,22.24,23.49,,,22.35,23.56,,
06/11/2026,21:33:16:036,124.500,22.24,23.49,,,22.35,23.56,,
06/11/2026,21:33:16:536,125.000,22.24,23.49,,,22.36,23.56,,
06/11/2026,21:33:17:036,125.500,22.24,23.49,,,22.35,23.56,,
06/11/2026,21:33:17:536,126.000,22.24,23.49,,,22.34,23.56,,
06/11/2026,21:33:18:036,126.500,22.24,23.49,,,22.35,23.56,,
06/11/2026,21:33:18:536,127.000,22.24,23.49,,,22.35,23.56,,
06/11/2026,21:33:19:036,127.500,22.24,23.49,,,22.36,23.56,,
06/11/2026,21:33:19:536,128.000,22.23,23.50,,,22.35,23.56,,
06/11/2026,21:33:20:036,128.500,22.24,23.49,,,22.36,23.56,,
06/11/2026,21:33:20:536,129.000,22.24,23.49,,,22.35,23.56,,
06/11/2026,21:33:21:036,129.500,22.24,23.49,,,22.35,23.56,,
06/11/2026,21:33:21:536,130.000,22.24,23.49,,,22.36,23.56,,
06/11/2026,21:33:22:036,130.500,22.24,23.49,,,22.35,23.56,,
06/11/2026,21:33:22:536,131.000,22.25,23.49,,,22.36,23.56,,
06/11/2026,21:33:23:036,131.500,22.23,23.50,,,22.35,23.57,,
06/11/2026,21:33:23:536,132.000,22.24,23.50,,,22.36,23.57,,
06/11/2026,21:33:24:036,132.500,22.24,23.49,,,22.34,23.57,,
06/11/2026,21:33:24:536,133.000,22.24,23.49,,,22.35,23.57,,
06/11/2026,21:33:25:036,133.500,22.25,23.49,,,22.36,23.56,,
06/11/2026,21:33:25:536,134.000,22.24,23.49,,,22.36,23.56,,
06/11/2026,21:33:26:036,134.500,22.24,23.49,,,22.36,23.56,,
06/11/2026,21:33:26:536,135.000,22.24,23.50,,,22.35,23.57,,
06/11/2026,21:33:27:036,135.500,22.24,23.50,,,22.35,23.57,,
06/11/2026,21:33:27:536,136.000,22.24,23.49,,,22.36,23.56,,
06/11/2026,21:33:28:036,136.500,22.24,23.49,,,22.36,23.56,,
06/11/2026,21:33:28:536,137.000,22.24,23.50,,,22.35,23.56,,
06/11/2026,21:33:29:036,137.500,22.24,23.49,,,22.35,23.56,,
06/11/2026,21:33:29:536,138.000,22.24,23.50,,,22.35,23.56,,
06/11/2026,21:33:30:036,138.500,22.24,23.49,,,22.34,23.57,,
06/11/2026,21:33:30:536,139.000,22.24,23.50,,,22.34,23.57,,
06/11/2026,21:33:31:036,139.500,22.24,23.50,,,22.35,23.57,,
06/11/2026,21:33:31:536,140.000,22.24,23.50,,,22.34,23.57,,
06/11/2026,21:33:32:036,140.500,22.24,23.50,,,22.35,23.57,,
06/11/2026,21:33:32:536,141.000,22.24,23.49,,,22.36,23.57,,
06/11/2026,21:33:33:036,141.500,22.24,23.50,,,22.37,23.57,,
06/11/2026,21:33:33:536,142.000,22.25,23.50,,,22.37,23.57,,
06/11/2026,21:33:34:036,142.500,22.24,23.50,,,22.37,23.57,,
06/11/2026,21:33:34:536,143.000,22.24,23.50,,,22.37,23.56,,
06/11/2026,21:33:35:036,143.500,22.24,23.49,,,22.38,23.56,,
06/11/2026,21:33:35:536,144.000,22.25,23.50,,,22.36,23.56,,
06/11/2026,21:33:36:036,144.500,22.25,23.50,,,22.37,23.56,,
06/11/2026,21:33:36:536,145.000,22.24,23.50,,,22.37,23.56,,
06/11/2026,21:33:37:036,145.500,22.25,23.50,,,22.37,23.57,,
06/11/2026,21:33:37:536,146.000,22.25,23.50,,,22.36,23.57,,
06/11/2026,21:33:38:036,146.500,22.24,23.50,,,22.35,23.57,,
06/11/2026,21:33:38:536,147.000,22.24,23.50,,,22.35,23.58,,
06/11/2026,21:33:39:036,147.500,22.24,23.50,,,22.36,23.57,,
06/11/2026,21:33:39:536,148.000,22.24,23.50,,,22.35,23.57,,
06/11/2026,21:33:40:036,148.500,22.25,23.50,,,22.37,23.57,,
06/11/2026,21:33:40:536,149.000,22.25,23.50,,,22.36,23.57,,
06/11/2026,21:33:41:036,149.500,22.25,23.50,,,22.36,23.57,,
06/11/2026,21:33:41:536,150.000,22.24,23.51,,,22.36,23.57,,
06/11/2026,21:33:42:036,150.500,22.25,23.51,,,22.36,23.57,,
06/11/2026,21:33:42:536,151.000,22.25,23.50,,,22.36,23.57,,
06/11/2026,21:33:43:036,151.500,22.25,23.50,,,22.36,23.57,,
06/11/2026,21:33:43:536,152.000,22.25,23.50,,,22.37,23.57,,
06/11/2026,21:33:44:036,152.500,22.25,23.50,,,22.37,23.57,,
06/11/2026,21:33:44:536,153.000,22.25,23.50,,,22.37,23.57,,
06/11/2026,21:33:45:036,153.500,22.24,23.51,,,22.37,23.57,,
06/11/2026,21:33:45:536,154.000,22.25,23.50,,,22.35,23.58,,
06/11/2026,21:33:46:036,154.500,22.25,23.51,,,22.35,23.58,,
06/11/2026,21:33:46:536,155.000,22.25,23.50,,,22.37,23.57,,
06/11/2026,21:33:47:036,155.500,22.25,23.50,,,22.36,23.57,,
06/11/2026,21:33:47:536,156.000,22.25,23.50,,,22.36,23.57,,
06/11/2026,21:33:48:036,156.500,22.25,23.51,,,22.36,23.58,,
06/11/2026,21:33:48:536,157.000,22.24,23.51,,,22.36,23.57,,
06/11/2026,21:33:49:036,157.500,22.25,23.50,,,22.36,23.58,,
06/11/2026,21:33:49:536,158.000,22.25,23.50,,,22.37,23.58,,
06/11/2026,21:33:50:036,158.500,22.25,23.50,,,22.37,23.58,,
06/11/2026,21:33:50:536,159.000,22.25,23.50,,,22.37,23.57,,
06/11/2026,21:33:51:036,159.500,22.24,23.51,,,22.35,23.58,,
06/11/2026,21:33:51:536,160.000,22.25,23.50,,,22.37,23.58,,
06/11/2026,21:33:52:036,160.500,22.24,23.51,,,22.37,23.57,,
06/11/2026,21:33:52:536,161.000,22.25,23.51,,,22.37,23.58,,
06/11/2026,21:33:53:036,161.500,22.25,23.50,,,22.37,23.57,,
06/11/2026,21:33:53:536,162.000,22.25,23.50,,,22.36,23.58,,
06/11/2026,21:33:54:036,162.500,22.25,23.50,,,22.37,23.57,,
06/11/2026,21:33:54:536,163.000,22.25,23.50,,,22.37,23.58,,
06/11/2026,21:33:55:036,163.500,22.26,23.50,,,22.37,23.58,,
06/11/2026,21:33:55:536,164.000,22.25,23.51,,,22.37,23.58,,
06/11/2026,21:33:56:036,164.500,22.25,23.51,,,22.37,23.58,,
06/11/2026,21:33:56:536,165.000,22.25,23.50,,,22.38,23.57,,
06/11/2026,21:33:57:036,165.500,22.25,23.51,,,22.37,23.58,,
06/11/2026,21:33:57:536,166.000,22.25,23.51,,,22.37,23.58,,
06/11/2026,21:33:58:036,166.500,22.25,23.50,,,22.37,23.58,,
06/11/2026,21:33:58:536,167.000,22.25,23.51,,,22.37,23.58,,
06/11/2026,21:33:59:036,167.500,22.25,23.51,,,22.36,23.58,,
06/11/2026,21:33:59:536,168.000,22.24,23.51,,,22.36,23.58,,
06/11/2026,21:34:00:036,168.500,22.24,23.52,,,22.36,23.58,,
06/11/2026,21:34:00:536,169.000,22.25,23.51,,,22.36,23.58,,
06/11/2026,21:34:01:036,169.500,22.25,23.51,,,22.35,23.59,,
06/11/2026,21:34:01:536,170.000,22.25,23.51,,,22.35,23.58,,
06/11/2026,21:34:02:036,170.500,22.25,23.51,,,22.35,23.58,,
06/11/2026,21:34:02:536,171.000,22.25,23.51,,,22.37,23.58,,
06/11/2026,21:34:03:036,171.500,22.25,23.51,,,22.37,23.58,,
06/11/2026,21:34:03:536,172.000,22.25,23.51,,,22.37,23.58,,
06/11/2026,21:34:04:036,172.500,22.25,23.51,,,22.37,23.58,,
06/11/2026,21:34:04:536,173.000,22.25,23.51,,,22.36,23.59,,
06/11/2026,21:34:05:036,173.500,22.25,23.51,,,22.37,23.58,,
06/11/2026,21:34:05:536,174.000,22.25,23.51,,,22.36,23.58,,
06/11/2026,21:34:06:036,174.500,22.25,23.51,,,22.36,23.58,,
06/11/2026,21:34:06:536,175.000,22.25,23.52,,,22.37,23.58,,
06/11/2026,21:34:07:036,175.500,22.25,23.51,,,22.36,23.58,,
06/11/2026,21:34:07:536,176.000,22.25,23.51,,,22.37,23.58,,
06/11/2026,21:34:08:036,176.500,22.25,23.51,,,22.36,23.58,,
