ID244: (S/N=19070039)
ID245: (S/N=21010009)
Date,Time,Elapsed (s),244A Temp,244B Temp,244C Temp,245A Temp,245B Temp,245C Temp, Flags,
06/11/2026,18:54:15:908,45.000,22.05,22.15,,,22.37,22.01,,
06/11/2026,18:54:16:408,45.500,22.05,22.15,,,22.36,22.01,,
06/11/2026,18:54:16:908,46.000,22.05,22.15,,,22.35,22.02,,
06/11/2026,18:54:17:408,46.500,22.05,22.15,,,22.34,22.02,,
06/11/2026,18:54:17:908,47.000,22.04,22.15,,,22.35,22.02,,
06/11/2026,18:54:18:408,47.500,22.04,22.16,,,22.37,22.02,,
06/11/2026,18:54:18:908,48.000,22.04,22.17,,,22.37,22.01,,
06/11/2026,18:54:19:408,48.500,22.04,22.17,,,22.37,22.02,,
06/11/2026,18:54:19:908,49.000,22.04,22.18,,,22.38,22.01,,
06/11/2026,18:54:20:408,49.500,22.04,22.17,,,22.38,22.02,,
06/11/2026,18:54:20:908,50.000,22.04,22.18,,,22.36,22.02,,
06/11/2026,18:54:21:408,50.500,22.04,22.17,,,22.36,22.02,,
06/11/2026,18:54:21:908,51.000,22.04,22.17,,,22.36,22.02,,
06/11/2026,18:54:22:408,51.500,22.04,22.17,,,22.36,22.02,,
06/11/2026,18:54:22:908,52.000,22.04,22.17,,,22.35,22.02,,
06/11/2026,18:54:23:408,52.500,22.05,22.17,,,22.36,22.01,,
06/11/2026,18:54:23:908,53.000,22.05,22.16,,,22.37,22.01,,
06/11/2026,18:54:24:408,53.500,22.05,22.16,,,22.37,22.02,,
06/11/2026,18:54:24:908,54.000,22.06,22.15,,,22.36,22.02,,
06/11/2026,18:54:25:408,54.500,22.06,22.15,,,22.36,22.02,,
06/11/2026,18:54:25:908,55.000,22.06,22.15,,,22.36,22.02,,
06/11/2026,18:54:26:408,55.500,22.06,22.15,,,22.36,22.03,,
06/11/2026,18:54:26:908,56.000,22.06,22.15,,,22.35,22.03,,
06/11/2026,18:54:27:408,56.500,22.06,22.15,,,22.37,22.02,,
06/11/2026,18:54:27:908,57.000,22.06,22.15,,,22.38,22.02,,
06/11/2026,18:54:28:408,57.500,22.06,22.15,,,22.37,22.02,,
06/11/2026,18:54:28:908,58.000,22.06,22.15,,,22.35,22.02,,
06/11/2026,18:54:29:408,58.500,22.06,22.15,,,22.37,22.02,,
06/11/2026,18:54:29:908,59.000,22.05,22.16,,,22.38,22.01,,
06/11/2026,18:54:30:408,59.500,22.04,22.17,,,22.38,22.01,,
06/11/2026,18:54:30:908,60.000,22.05,22.17,,,22.36,22.02,,
06/11/2026,18:54:31:408,60.500,22.04,22.17,,,22.35,22.02,,
06/11/2026,18:54:31:908,61.000,22.04,22.17,,,22.36,22.02,,
06/11/2026,18:54:32:408,61.500,22.04,22.18,,,22.38,22.01,,
06/11/2026,18:54:32:908,62.000,22.04,22.18,,,22.39,22.01,,
06/11/2026,18:54:33:408,62.500,22.04,22.18,,,22.38,22.02,,
06/11/2026,18:54:33:908,63.000,22.04,22.18,,,22.37,22.02,,
06/11/2026,18:54:34:408,63.500,22.04,22.18,,,22.38,22.02,,
06/11/2026,18:54:34:908,64.000,22.04,22.18,,,22.38,22.02,,
06/11/2026,18:54:35:408,64.500,22.03,22.18,,,22.38,22.02,,
06/11/2026,18:54:35:908,65.000,22.04,22.18,,,22.37,22.02,,
06/11/2026,18:54:36:408,65.500,22.03,22.18,,,22.37,22.03,,
06/11/2026,18:54:36:908,66.000,22.04,22.18,,,22.37,22.02,,
06/11/2026,18:54:37:408,66.500,22.04,22.18,,,22.37,22.02,,
06/11/2026,18:54:37:908,67.000,22.04,22.18,,,22.36,22.03,,
06/11/2026,18:54:38:408,67.500,22.03,22.18,,,22.36,22.03,,
06/11/2026,18:54:38:908,68.000,22.04,22.18,,,22.37,22.03,,
06/11/2026,18:54:39:408,68.500,22.04,22.18,,,22.38,22.02,,
06/11/2026,18:54:39:908,69.000,22.04,22.19,,,22.37,22.03,,
06/11/2026,18:54:40:408,69.500,22.04,22.18,,,22.38,22.02,,
06/11/2026,18:54:40:908,70.000,22.04,22.19,,,22.38,22.02,,
06/11/2026,18:54:41:408,70.500,22.04,22.18,,,22.37,22.03,,
06/11/2026,18:54:41:908,71.000,22.04,22.19,,,22.37,22.03,,
06/11/2026,18:54:42:408,71.500,22.04,22.19,,,22.38,22.03,,
06/11/2026,18:54:42:908,72.000,22.03,22.19,,,22.38,22.02,,
06/11/2026,18:54:43:408,72.500,22.04,22.19,,,22.38,22.03,,
06/11/2026,18:54:43:908,73.000,22.04,22.19,,,22.37,22.03,,
06/11/2026,18:54:44:408,73.500,22.04,22.18,,,22.36,22.04,,
06/11/2026,18:54:44:908,74.000,22.04,22.19,,,22.36,22.04,,
06/11/2026,18:54:45:408,74.500,22.04,22.19,,,22.38,22.03,,
06/11/2026,18:54:45:908,75.000,22.04,22.19,,,22.37,22.03,,
06/11/2026,18:54:46:408,75.500,22.04,22.19,,,22.38,22.03,,
06/11/2026,18:54:46:908,76.000,22.04,22.19,,,22.37,22.03,,
06/11/2026,18:54:47:408,76.500,22.05,22.19,,,22.36,22.04,,
06/11/2026,18:54:47:908,77.000,22.04,22.19,,,22.37,22.03,,
06/11/2026,18:54:48:408,77.500,22.04,22.19,,,22.37,22.03,,
06/11/2026,18:54:48:908,78.000,22.04,22.19,,,22.38,22.03,,
06/11/2026,18:54:49:408,78.500,22.04,22.19,,,22.37,22.04,,
06/11/2026,18:54:49:908,79.000,22.05,22.19,,,22.38,22.03,,
06/11/2026,18:54:50:408,79.500,22.04,22.19,,,22.39,22.03,,
06/11/2026,18:54:50:908,80.000,22.04,22.19,,,22.38,22.04,,
06/11/2026,18:54:51:408,80.500,22.04,22.20,,,22.38,22.04,,
06/11/2026,18:54:51:908,81.000,22.04,22.19,,,22.40,22.03,,
06/11/2026,18:54:52:408,81.500,22.04,22.20,,,22.40,22.03,,
06/11/2026,18:54:52:908,82.000,22.04,22.20,,,22.39,22.03,,
06/11/2026,18:54:53:408,82.500,22.05,22.19,,,22.37,22.04,,
06/11/2026,18:54:53:908,83.000,22.05,22.20,,,22.37,22.04,,
06/11/2026,18:54:54:408,83.500,22.05,22.19,,,22.38,22.04,,
06/11/2026,18:54:54:908,84.000,22.05,22.20,,,22.38,22.03,,
06/11/2026,18:54:55:408,84.500,22.05,22.20,,,22.38,22.04,,
06/11/2026,18:54:55:908,85.000,22.04,22.20,,,22.37,22.04,,
06/11/2026,18:54:56:408,85.500,22.04,22.20,,,22.35,22.05,,
06/11/2026,18:54:56:908,86.000,22.05,22.20,,,22.36,22.04,,
06/11/2026,18:54:57:408,86.500,22.05,22.20,,,22.37,22.04,,
06/11/2026,18:54:57:908,87.000,22.04,22.19,,,22.36,22.05,,
06/11/2026,18:54:58:408,87.500,22.05,22.19,,,22.36,22.05,,
06/11/2026,18:54:58:908,88.000,22.05,22.20,,,22.38,22.04,,
06/11/2026,18:54:59:408,88.500,22.05,22.20,,,22.39,22.03,,
06/11/2026,18:54:59:908,89.000,22.04,22.20,,,22.39,22.04,,
06/11/2026,18:55:00:408,89.500,22.04,22.20,,,22.37,22.04,,
06/11/2026,18:55:00:908,90.000,22.05,22.20,,,22.38,22.04,,
06/11/2026,18:55:01:408,90.500,22.05,22.20,,,22.38,22.03,,
06/11/2026,18:55:01:908,91.000,22.05,22.20,,,22.38,22.04,,
06/11/2026,18:55:02:408,91.500,22.04,22.20,,,22.37,22.04,,
06/11/2026,18:55:02:908,92.000,22.05,22.20,,,22.35,22.05,,
06/11/2026,18:55:03:408,92.500,22.05,22.20,,,22.36,22.05,,
06/11/2026,18:55:03:908,93.000,22.05,22.20,,,22.38,22.04,,
06/11/2026,18:55:04:408,93.500,22.05,22.20,,,22.37,22.04,,
06/11/2026,18:55:04:908,94.000,22.05,22.20,,,22.37,22.05,,
06/11/2026,18:55:05:408,94.500,22.05,22.20,,,22.38,22.04,,
06/11/2026,18:55:05:908,95.000,22.05,22.20,,,22.39,22.04,,
06/11/2026,18:55:06:408,95.500,22.05,22.20,,,22.38,22.05,,
06/11/2026,18:55:06:908,96.000,22.06,22.20,,,22.36,22.05,,
06/11/2026,18:55:07:408,96.500,22.05,22.20,,,22.37,22.05,,
06/11/2026,18:55:07:908,97.000,22.05,22.20,,,22.38,22.04,,
06/11/2026,18:55:08:408,97.500,22.05,22.20,,,22.39,22.04,,
06/11/2026,18:55:08:908,98.000,22.05,22.20,,,22.39,22.04,,
06/11/2026,18:55:09:408,98.500,22.05,22.20,,,22.38,22.04,,
06/11/2026,18:55:09:908,99.000,22.05,22.20,,,22.37,22.05,,
06/11/2026,18:55:10:408,99.500,22.05,22.21,,,22.38,22.05,,
06/11/2026,18:55:10:908,100.000,22.05,22.21,,,22.38,22.05,,
06/11/2026,18:55:11:408,100.500,22.05,22.21,,,22.37,22.05,,
06/11/2026,18:55:11:908,101.000,22.05,22.21,,,22.37,22.05,,
06/11/2026,18:55:12:408,101.500,22.05,22.21,,,22.37,22.06,,
06/11/2026,18:55:12:908,102.000,22.05,22.21,,,22.38,22.05,,
06/11/2026,18:55:13:408,102.500,22.05,22.20,,,22.38,22.05,,
06/11/2026,18:55:13:908,103.000,22.05,22.21,,,22.37,22.05,,
06/11/2026,18:55:14:408,103.500,22.05,22.21,,,22.37,22.05,,
06/11/2026,18:55:14:908,104.000,22.05,22.21,,,22.39,22.05,,
06/11/2026,18:55:15:408,104.500,22.05,22.21,,,22.39,22.05,,
06/11/2026,18:55:15:908,105.000,22.05,22.21,,,22.37,22.06,,
06/11/2026,18:55:16:408,105.500,22.05,22.21,,,22.36,22.06,,
06/11/2026,18:55:16:908,106.000,22.05,22.21,,,22.36,22.06,,
06/11/2026,18:55:17:408,106.500,22.05,22.20,,,22.38,22.06,,
06/11/2026,18:55:17:908,107.000,22.05,22.21,,,22.38,22.06,,
06/11/2026,18:55:18:408,107.500,22.05,22.21,,,22.37,22.06,,
06/11/2026,18:55:18:908,108.000,22.06,22.21,,,22.37,22.06,,
06/11/2026,18:55:19:408,108.500,22.06,22.21,,,22.36,22.06,,
06/11/2026,18:55:19:908,109.000,22.06,22.21,,,22.36,22.06,,
06/11/2026,18:55:20:408,109.500,22.07,22.20,,,22.37,22.06,,
06/11/2026,18:55:20:908,110.000,22.07,22.19,,,22.38,22.06,,
06/11/2026,18:55:21:408,110.500,22.08,22.19,,,22.39,22.06,,
06/11/2026,18:55:21:908,111.000,22.08,22.19,,,22.39,22.06,,
06/11/2026,18:55:22:408,111.500,22.07,22.19,,,22.38,22.06,,
06/11/2026,18:55:22:908,112.000,22.07,22.19,,,22.37,22.06,,
06/11/2026,18:55:23:408,112.500,22.07,22.19,,,22.38,22.06,,
06/11/2026,18:55:23:908,113.000,22.08,22.19,,,22.39,22.05,,
06/11/2026,18:55:24:408,113.500,22.07,22.20,,,22.39,22.06,,
06/11/2026,18:55:24:908,114.000,22.06,22.20,,,22.38,22.06,,
06/11/2026,18:55:25:408,114.500,22.06,22.21,,,22.38,22.06,,
06/11/2026,18:55:25:908,115.000,22.06,22.21,,,22.39,22.05,,
06/11/2026,18:55:26:408,115.500,22.06,22.22,,,22.39,22.06,,
06/11/2026,18:55:26:908,116.000,22.06,22.22,,,22.38,22.06,,
06/11/2026,18:55:27:408,116.500,22.06,22.22,,,22.38,22.06,,
06/11/2026,18:55:27:908,117.000,22.06,22.21,,,22.38,22.06,,
06/11/2026,18:55:28:408,117.500,22.05,22.21,,,22.38,22.06,,
06/11/2026,18:55:28:908,118.000,22.05,22.22,,,22.38,22.06,,
06/11/2026,18:55:29:408,118.500,22.05,22.22,,,22.37,22.07,,
06/11/2026,18:55:29:908,119.000,22.05,22.22,,,22.37,22.07,,
06/11/2026,18:55:30:408,119.500,22.05,22.22,,,22.38,22.06,,
06/11/2026,18:55:30:908,120.000,22.05,22.22,,,22.39,22.06,,
06/11/2026,18:55:31:408,120.500,22.05,22.22,,,22.38,22.06,,
06/11/2026,18:55:31:908,121.000,22.05,22.22,,,22.38,22.07,,
06/11/2026,18:55:32:408,121.500,22.05,22.22,,,22.39,22.06,,
06/11/2026,18:55:32:908,122.000,22.05,22.22,,,22.39,22.06,,
06/11/2026,18:55:33:408,122.500,22.05,22.22,,,22.38,22.07,,
06/11/2026,18:55:33:908,123.000,22.05,22.22,,,22.37,22.07,,
06/11/2026,18:55:34:408,123.500,22.05,22.22,,,22.38,22.07,,
06/11/2026,18:55:34:908,124.000,22.05,22.22,,,22.39,22.07,,
06/11/2026,18:55:35:408,124.500,22.05,22.22,,,22.38,22.07,,
06/11/2026,18:55:35:908,125.000,22.05,22.22,,,22.38,22.07,,
06/11/2026,18:55:36:408,125.500,22.06,22.22,,,22.37,22.07,,
06/11/2026,18:55:36:908,126.000,22.06,22.22,,,22.36,22.08,,
06/11/2026,18:55:37:408,126.500,22.05,22.22,,,22.37,22.07,,
06/11/2026,18:55:37:908,127.000,22.05,22.22,,,22.37,22.07,,
06/11/2026,18:55:38:408,127.500,22.06,22.23,,,22.37,22.08,,
06/11/2026,18:55:38:908,128.000,22.06,22.23,,,22.38,22.07,,
06/11/2026,18:55:39:408,128.500,22.06,22.23,,,22.39,22.07,,
06/11/2026,18:55:39:908,129.000,22.06,22.23,,,22.38,22.07,,
06/11/2026,18:55:40:408,129.500,22.06,22.22,,,22.39,22.07,,
06/11/2026,18:55:40:908,130.000,22.06,22.22,,,22.39,22.07,,
06/11/2026,18:55:41:408,130.500,22.06,22.23,,,22.37,22.08,,
06/11/2026,18:55:41:908,131.000,22.06,22.23,,,22.36,22.08,,
06/11/2026,18:55:42:408,131.500,22.06,22.23,,,22.38,22.07,,
06/11/2026,18:55:42:908,132.000,22.06,22.23,,,22.40,22.06,,
06/11/2026,18:55:43:408,132.500,22.06,22.22,,,22.41,22.06,,
06/11/2026,18:55:43:908,133.000,22.06,22.23,,,22.40,22.06,,
06/11/2026,18:55:44:408,133.500,22.06,22.22,,,22.41,22.07,,
06/11/2026,18:55:44:908,134.000,22.06,22.22,,,22.40,22.07,,
06/11/2026,18:55:45:408,134.500,22.06,22.22,,,22.39,22.07,,
06/11/2026,18:55:45:908,135.000,22.06,22.22,,,22.39,22.08,,
06/11/2026,18:55:46:408,135.500,22.06,22.22,,,22.41,22.07,,
06/11/2026,18:55:46:908,136.000,22.06,22.23,,,22.41,22.07,,
06/11/2026,18:55:47:408,136.500,22.06,22.23,,,22.40,22.07,,
06/11/2026,18:55:47:908,137.000,22.06,22.23,,,22.39,22.08,,
06/11/2026,18:55:48:408,137.500,22.06,22.23,,,22.38,22.09,,
06/11/2026,18:55:48:908,138.000,22.06,22.23,,,22.38,22.09,,
06/11/2026,18:55:49:408,138.500,22.06,22.23,,,22.39,22.08,,
06/11/2026,18:55:49:908,139.000,22.07,22.23,,,22.39,22.07,,
06/11/2026,18:55:50:408,139.500,22.06,22.23,,,22.39,22.08,,
06/11/2026,18:55:50:908,140.000,22.06,22.23,,,22.38,22.08,,
06/11/2026,18:55:51:408,140.500,22.06,22.23,,,22.38,22.08,,
06/11/2026,18:55:51:908,141.000,22.06,22.23,,,22.40,22.08,,
06/11/2026,18:55:52:408,141.500,22.06,22.23,,,22.41,22.07,,
06/11/2026,18:55:52:908,142.000,22.06,22.23,,,22.41,22.07,,
06/11/2026,18:55:53:408,142.500,22.06,22.23,,,22.40,22.07,,
06/11/2026,18:55:53:908,143.000,22.07,22.23,,,22.39,22.08,,
06/11/2026,18:55:54:408,143.500,22.06,22.23,,,22.37,22.08,,
06/11/2026,18:55:54:908,144.000,22.06,22.23,,,22.38,22.08,,
06/11/2026,18:55:55:408,144.500,22.07,22.23,,,22.39,22.08,,
06/11/2026,18:55:55:908,145.000,22.06,22.24,,,22.40,22.07,,
06/11/2026,18:55:56:408,145.500,22.06,22.24,,,22.39,22.08,,
06/11/2026,18:55:56:908,146.000,22.06,22.24,,,22.38,22.08,,
06/11/2026,18:55:57:408,146.500,22.06,22.24,,,22.39,22.08,,
06/11/2026,18:55:57:908,147.000,22.06,22.24,,,22.40,22.08,,
06/11/2026,18:55:58:408,147.500,22.07,22.24,,,22.39,22.08,,
06/11/2026,18:55:58:908,148.000,22.07,22.24,,,22.39,22.08,,
06/11/2026,18:55:59:408,148.500,22.07,22.24,,,22.38,22.09,,
06/11/2026,18:55:59:908,149.000,22.07,22.24,,,22.38,22.09,,
06/11/2026,18:56:00:408,149.500,22.07,22.24,,,22.39,22.09,,
06/11/2026,18:56:00:908,150.000,22.07,22.24,,,22.39,22.09,,
06/11/2026,18:56:01:408,150.500,22.06,22.24,,,22.39,22.09,,
06/11/2026,18:56:01:908,151.000,22.07,22.24,,,22.38,22.09,,
06/11/2026,18:56:02:408,151.500,22.06,22.24,,,22.39,22.08,,
06/11/2026,18:56:02:908,152.000,22.07,22.24,,,22.40,22.08,,
06/11/2026,18:56:03:408,152.500,22.07,22.24,,,22.40,22.08,,
06/11/2026,18:56:03:908,153.000,22.07,22.24,,,22.39,22.08,,
06/11/2026,18:56:04:408,153.500,22.07,22.24,,,22.39,22.09,,
06/11/2026,18:56:04:908,154.000,22.06,22.24,,,22.38,22.10,,
06/11/2026,18:56:05:408,154.500,22.06,22.24,,,22.39,22.09,,
06/11/2026,18:56:05:908,155.000,22.06,22.24,,,22.40,22.09,,
06/11/2026,18:56:06:408,155.500,22.07,22.25,,,22.39,22.09,,
06/11/2026,18:56:06:908,156.000,22.07,22.25,,,22.38,22.10,,
06/11/2026,18:56:07:408,156.500,22.07,22.25,,,22.39,22.09,,
06/11/2026,18:56:07:908,157.000,22.07,22.24,,,22.40,22.08,,
06/11/2026,18:56:08:408,157.500,22.07,22.24,,,22.41,22.08,,
06/11/2026,18:56:08:908,158.000,22.07,22.25,,,22.40,22.08,,
06/11/2026,18:56:09:408,158.500,22.07,22.24,,,22.38,22.09,,
06/11/2026,18:56:09:908,159.000,22.07,22.24,,,22.39,22.09,,
06/11/2026,18:56:10:408,159.500,22.07,22.24,,,22.40,22.09,,
06/11/2026,18:56:10:908,160.000,22.07,22.24,,,22.40,22.09,,
06/11/2026,18:56:11:408,160.500,22.07,22.24,,,22.39,22.10,,
06/11/2026,18:56:11:908,161.000,22.07,22.25,,,22.40,22.09,,
06/11/2026,18:56:12:408,161.500,22.07,22.25,,,22.39,22.09,,
06/11/2026,18:56:12:908,162.000,22.07,22.24,,,22.38,22.09,,
06/11/2026,18:56:13:408,162.500,22.07,22.24,,,22.38,22.10,,
06/11/2026,18:56:13:908,163.000,22.07,22.25,,,22.40,22.09,,
06/11/2026,18:56:14:408,163.500,22.07,22.25,,,22.40,22.09,,
06/11/2026,18:56:14:908,164.000,22.07,22.25,,,22.40,22.09,,
06/11/2026,18:56:15:408,164.500,22.07,22.24,,,22.38,22.10,,
06/11/2026,18:56:15:908,165.000,22.07,22.25,,,22.38,22.10,,
06/11/2026,18:56:16:408,165.500,22.07,22.25,,,22.40,22.10,,
06/11/2026,18:56:16:908,166.000,22.07,22.24,,,22.39,22.10,,
06/11/2026,18:56:17:408,166.500,22.07,22.25,,,22.39,22.10,,
06/11/2026,18:56:17:908,167.000,22.07,22.25,,,22.39,22.10,,
06/11/2026,18:56:18:408,167.500,22.07,22.25,,,22.39,22.10,,
06/11/2026,18:56:18:908,168.000,22.07,22.25,,,22.38,22.11,,
06/11/2026,18:56:19:408,168.500,22.07,22.25,,,22.38,22.10,,
06/11/2026,18:56:19:908,169.000,22.07,22.25,,,22.40,22.09,,
06/11/2026,18:56:20:408,169.500,22.07,22.25,,,22.40,22.10,,
06/11/2026,18:56:20:908,170.000,22.07,22.25,,,22.40,22.10,,
06/11/2026,18:56:21:408,170.500,22.07,22.25,,,22.40,22.10,,
06/11/2026,18:56:21:908,171.000,22.07,22.25,,,22.39,22.11,,
06/11/2026,18:56:22:408,171.500,22.07,22.25,,,22.40,22.10,,
06/11/2026,18:56:22:908,172.000,22.07,22.26,,,22.41,22.09,,
06/11/2026,18:56:23:408,172.500,22.07,22.26,,,22.41,22.10,,
06/11/2026,18:56:23:908,173.000,22.07,22.26,,,22.40,22.10,,
06/11/2026,18:56:24:408,173.500,22.07,22.25,,,22.39,22.11,,
06/11/2026,18:56:24:908,174.000,22.07,22.25,,,22.41,22.10,,
06/11/2026,18:56:25:408,174.500,22.07,22.25,,,22.40,22.10,,
06/11/2026,18:56:25:908,175.000,22.07,22.25,,,22.39,22.11,,
06/11/2026,18:56:26:408,175.500,22.07,22.25,,,22.39,22.11,,
06/11/2026,18:56:26:908,176.000,22.08,22.25,,,22.39,22.11,,
06/11/2026,18:56:27:408,176.500,22.08,22.25,,,22.40,22.10,,
